Name,playerid,WAR35,WAR36
Orlando Hernandez,823,1.3,2.7
John Tudor,1013215,0.1,2.3
Matt Herges,780,-0.5,0.3
A.J. Burnett,512,3.5,3.9
Ted Abernathy,1000020,-0.7,0.0
Mike Myers,68,-0.1,0.1
Mike Torrez,1013134,1.2,0.7
Dick Drago,1003475,-0.1,0.8
Jason Grimsley,602,0.5,0.2
Diego Segui,1011725,0.9,0.7
Graeme Lloyd,783,0.0,0.5
Paul Abbott,1061,0.1,-1.0
Al Downing,1003450,0.4,-0.3
Rick Mahler,1007988,3.2,0.8
Jim Lonborg,1007724,1.8,-0.2
Bob Purkey,1010572,-0.3,0.3
Jim Slaton,1012054,0.3,0.3
Ryne Duren,1003586,0.8,0.1
Clay Carroll,1001997,1.1,-0.4
Andy Pettitte,840,4.0,3.3
David Wells,855,4.4,3.9
Rick Reuschel,1010852,1.2,5.2
Vida Blue,1001094,0.0,0.4
Bob Ojeda,1009756,0.3,-0.2
Jim Rooker,1011183,0.8,0.6
Tim Worrell,1139,1.4,1.1
Guillermo Mota,1467,0.1,0.2
Bob Forsch,1004233,0.6,2.2
Yoshinori Tateyama,11651,0.2,0.0
Dennis Springer,672,0.0,0.1
Dave Stewart,1012519,1.2,0.9
Derek Lowe,199,4.3,1.9
Chris Young,3196,-0.1,1.0
Dennis Lamp,1007284,1.3,1.6
Mike Marshall,1008144,1.9,2.1
Kevin Jarvis,1037,-0.2,0.1
Joe Hoerner,1005895,0.0,0.4
Wilbur Wood,1014248,0.6,-0.3
Paul Quantrill,669,1.0,0.1
Bob Gibson,1004662,5.2,6.4
Bill Krueger,1007175,1.4,0.6
John Candelaria,1001909,0.3,0.7
Bruce Chen,769,1.7,1.3
Ken Forsch,1004234,2.4,2.6
Ted Lilly,833,2.2,0.8
Ray Herbert,1005684,1.4,-0.5
Dan Schatzeder,1011527,0.6,-0.1
Livan Hernandez,1116,2.5,1.5
Hal Brown,1001520,2.7,2.5
Jim Morris,1009213,0.0,0.1
Kevin Millwood,106,1.1,0.7
Randy Choate,813,0.0,0.5
Wandy Rodriguez,2586,-0.8,0.9
Yasuhiko Yabuta,3277,-0.2,-0.2
Frank DiPino,1003320,0.2,-0.1
Kevin Gross,1005088,1.3,-0.2
Bryn Smith,1012104,2.4,-0.3
David Cone,1680,5.1,3.4
Luis Tiant,1013054,3.7,2.6
Nelson Figueroa,683,0.8,0.7
Bud Black,1001007,-0.1,0.2
Steve Farr,1003953,1.1,-0.7
Ray Moore,1009125,-0.3,0.3
Ron Perranoski,1010201,-0.2,-0.2
J.C. Romero,754,0.1,-0.3
Marty Pattin,1010074,-0.1,0.7
Bartolo Colon,375,0.5,0.2
Ray Sadecki,1011360,-0.1,-0.2
Lee Smith,1012175,0.1,0.8
Kyle Lohse,739,1.9,-0.3
Giovanni Carrara,643,-0.6,1.3
Hiroki Kuroda,3283,4.2,3.0
Bert Blyleven,1001098,2.9,2.2
Orel Hershiser,1005741,1.1,2.5
Rich Gossage,1004894,1.0,0.2
Dave Smith,1012117,0.9,-1.1
Tom Glavine,90,1.7,2.9
Dennis Martinez,1008161,4.6,4.2
Scott Schoeneweis,33,-0.8,-0.1
Tony Fossas,1004242,0.5,0.0
Larry Gura,1005150,0.1,-0.4
Jim Brewer,1001406,0.1,0.1
Eddie Guardado,727,-0.3,0.1
Jason Grilli,521,1.3,1.5
John Lackey,1507,2.5,3.5
Matt Thornton,1918,1.3,0.1
Jimmy Key,1006885,2.7,2.8
Don Mossi,1009250,-0.3,1.2
Ryan Vogelsong,1011,-0.7,0.9
Frank Viola,1013435,-0.1,-0.2
Greg Swindell,76,1.2,-0.1
Greg Maddux,104,6.3,3.9
Jim Bunning,1001653,6.8,0.6
Greg Cadaret,1001810,0.0,0.1
Mark Gardner,1004529,1.4,2.0
Hisanori Takahashi,10091,1.7,0.3
Sonny Siebert,1011951,2.7,1.7
LaTroy Hawkins,729,0.8,0.5
Mike Hampton,430,0.2,0.9
Bob Buhl,1001637,1.9,0.7
Bob Veale,1013391,-0.2,0.3
Steve Trachsel,898,0.5,0.4
Don McMahon,1008629,0.1,0.1
Mike Timlin,1187,0.7,-0.3
Jeff Brantley,1001358,0.2,-0.5
Heath Bell,2080,-0.1,-0.2
Rick Aguilera,1000086,0.8,1.4
Bobby Shantz,1011804,1.6,1.0
Rodrigo Lopez,150,-0.5,0.0
Scott Downs,773,0.6,0.2
Trevor Hoffman,1035,0.1,1.8
Gene Garber,1004493,-0.1,0.9
Bruce Hurst,1006222,0.2,0.1
Mark Leiter,1007501,0.3,0.0
Tippy Martinez,1008200,-0.1,0.0
Javier Lopez,1663,0.7,-0.4
Larry Jackson,1006304,2.3,3.9
Dave Righetti,1010958,-0.5,0.6
Harvey Haddix,1005184,2.7,1.8
Donn Pall,1009968,-0.2,0.0
Ray Burris,1001729,-0.7,-0.2
Roy Face,1003891,0.0,-0.3
Bob Walk,1013507,0.6,0.4
Brett Tomko,1056,0.5,0.0
Luis Arroyo,1000328,-0.3,0.1
Jack Billingham,1000970,2.0,1.7
Bill Campbell,1001874,0.6,0.2
Dan Osinski,1009875,0.4,0.0
Joaquin Benoit,1437,1.4,1.2
Bob Welch,1013750,0.6,0.1
Bob Wickman,413,0.1,-0.3
Norm Charlton,1002160,0.0,0.3
Arthur Rhodes,1097,1.2,0.7
Mark Langston,1007323,1.7,0.0
Robin Roberts,1011046,3.5,2.0
Tim Stoddard,1012556,-0.1,0.1
Cal McLish,1008626,1.6,1.7
Fred Gladding,1004751,0.0,0.4
Mark Hendrickson,1574,0.3,0.3
Scott Atchison,2642,0.3,0.8
Darold Knowles,1007058,-0.2,-0.2
Bobby Witt,1014170,1.8,-0.2
Jim Corsi,1002644,1.2,0.6
David Weathers,902,0.7,-0.4
Rick Sutcliffe,1012734,1.3,3.0
Mike Mussina,837,3.0,2.6
Alan Embree,1030,-0.3,1.1
Elmer Dessens,317,0.6,0.0
Joe Gibbon,1004658,0.0,-0.1
Charles Nagy,397,-0.2,0.2
Terry Clark,1002312,-0.1,0.4
Doug Henry,1005668,-0.6,-0.6
Tom Candiotti,1001911,4.2,2.5
Mike Remlinger,111,1.5,1.5
Jesse Orosco,667,0.3,2.0
Brendan Donnelly,1441,0.5,-0.2
Mike Flanagan,1004133,3.1,1.1
Rick Honeycutt,1005992,0.6,0.9
Tim Belcher,1000789,1.9,1.9
Steve Carlton,1001964,8.8,5.3
Jim Kaat,1006660,5.2,5.1
Al Levine,20,-0.3,-0.3
Kyle Farnsworth,278,1.0,0.2
Ricardo Rincon,401,-0.5,-0.2
Stu Miller,1008935,1.6,1.1
Al Worthington,1014260,1.2,0.5
Paul Byrd,594,1.7,1.8
Stan Bahnsen,1000414,-0.1,-0.6
Brian Shouse,630,0.6,0.0
Mariano Rivera,844,2.9,2.2
Vern Law,1007410,3.4,2.3
Fred Norman,1009632,0.8,2.9
Bill Swift,1012788,0.2,0.9
Mark Buehrle,225,3.7,2.0
Jim Bibby,1000945,2.6,1.7
Mike Maddux,1007951,-0.1,0.7
Juan Berenguer,1000865,-0.1,0.7
Dick Hall,1005241,0.3,0.9
Trever Miller,1672,0.6,0.5
Tom Gordon,282,2.1,2.8
R.A. Dickey,1245,2.8,2.6
Joel Peralta,2332,1.0,0.9
Rudy Seanez,1279,0.9,1.5
Fergie Jenkins,1006388,5.3,2.0
Don Sutton,1012745,3.0,3.9
Jose Mesa,961,1.6,0.6
Steve Hamilton,1005277,0.5,0.1
Fernando Rodney,494,2.2,1.2
Jose Valverde,1726,-0.6,-0.2
Jeff Montgomery,1009071,0.4,0.4
Terry Mulholland,665,1.4,2.1
Larry Andersen,1000236,1.4,2.3
Tommy John,1006515,4.3,6.9
Steve Ridzik,1010950,0.6,-1.2
Esteban Loaiza,1310,-0.5,0.0
Cal Eldred,1653,0.3,0.2
Dave Giusti,1004748,0.4,-0.6
Greg Harris,1005415,2.5,0.5
Jerry Reuss,1010853,1.2,2.6
Pedro Astacio,862,1.3,0.3
Jeff Nelson,1092,0.5,1.1
Mike Bielecki,1000951,0.0,0.7
George Brunet,1001590,1.5,-0.5
Russ Ortiz,1124,0.6,0.0
Bob McClure,1008400,-0.3,-0.2
Rick Rhoden,1010887,2.0,0.1
Andy Ashby,637,0.8,0.1
Ramon Hernandez,1005710,-0.1,-0.2
John Burkett,179,2.5,5.1
Shawn Camp,1855,0.3,0.4
Tom Burgmeier,1001668,1.2,3.0
Mike Krukow,1007185,1.3,1.1
Juan Marichal,1008106,2.8,1.0
John Montefusco,1009065,-0.3,-0.2
Jeremy Guthrie,2072,1.2,-0.8
Paul Assenmacher,1000344,1.4,1.0
Jamey Wright,715,0.1,-0.1
Lew Burdette,1001662,-0.1,0.9
Todd Worrell,1014259,1.4,1.5
Masato Yoshii,807,1.6,0.4
Roger Clemens,815,8.2,3.2
Eddie Fisher,1004085,-0.3,0.9
Carl Pavano,790,2.4,0.8
Greg Minton,1008986,0.8,1.2
Fernando Valenzuela,1013327,1.6,0.1
Paul Lindblad,1007614,-0.6,0.1
Curtis Leskanic,694,0.9,-0.7
Hector Carrasco,1240,1.3,0.7
Russ Springer,1652,0.1,0.2
Scott Kamieniecki,1006681,0.6,-0.5
Jim Perry,1010213,0.3,2.3
Brian Fuentes,429,0.2,-0.5
Roy Halladay,1303,2.5,-0.7
Aaron Harang,1451,0.4,2.9
Dennis Cook,8,1.4,0.1
Tim Wakefield,219,2.7,3.6
Johnny Klippstein,1007013,1.2,-0.4
Jeff Reardon,1010741,0.1,0.7
Bob Knepper,1007031,-0.6,-0.2
Brian Moehler,480,0.0,1.4
Kevin Brown,642,6.8,3.0
Steve Reed,1053,0.3,0.3
Salomon Torres,1628,0.1,0.3
Juan Pizarro,1010382,-0.2,0.0
Dan Plesac,1319,0.6,1.3
Chris Nichting,1414,0.2,0.1
Mark Guthrie,876,0.3,0.6
Shigetoshi Hasegawa,1082,0.5,0.4
Tom Henke,1005649,1.6,0.6
Barney Schultz,1011625,0.8,-0.3
Frank Tanana,1012818,3.1,0.8
Jeff Fassero,279,3.1,-0.5
Mike Fetters,988,0.0,-0.4
Ryan Franklin,1076,-0.4,0.8
Joey Eischen,774,0.2,-0.4
Woody Williams,1190,1.9,4.5
Rick White,456,-0.9,0.5
Grant Balfour,718,0.6,-0.1
Billy Pierce,1010326,1.5,0.5
Chuck Finley,384,4.4,4.4
Tim Byrdak,1995,-0.5,-0.2
Ken Johnson,1006477,0.7,0.6
John Curtis,1002905,0.5,0.0
Moe Drabowsky,1003474,0.4,-0.2
Kevin Gregg,1793,0.0,-0.2
Tim Hudson,921,2.8,1.6
Mark Portugal,1010460,1.5,0.6
Dave Roberts,1011031,1.1,-0.4
Mike Scott,1011691,0.7,-0.2
Masao Kida,1800,0.0,-0.1
Tug McGraw,1008545,2.5,0.6
Nolan Ryan,1011348,3.5,3.4
Rafael Betancourt,177,1.8,1.7
Bob Howry,237,0.5,-0.7
Jose Contreras,1660,2.4,2.0
Billy Taylor,1012859,1.3,1.1
Roger Craig,1002723,-0.2,-0.2
Jack Sanford,1011432,1.2,0.2
Scott Bailes,1000430,0.1,0.3
Doug Jones,1006552,2.6,0.8
Paul Mirabella,1008989,-0.1,-0.7
Steve Renko,1010835,1.8,1.0
Scott Sanderson,1011422,0.9,1.9
Jack Morris,1009211,2.9,4.1
Aurelio Lopez,1007753,0.4,-1.0
Jay Howell,1006098,1.1,0.5
Bob Tewksbury,1012941,3.8,4.0
Anthony Telford,1282,-0.2,-0.2
Ron Kline,1007004,-0.3,0.3
Dan Quisenberry,1010622,0.4,0.9
Darren Oliver,206,0.0,0.6
Scott Eyre,1300,0.2,0.6
Bronson Arroyo,978,2.2,1.1
Pedro Martinez,200,1.2,0.3
Rudy May,1008310,4.1,2.4
Rheal Cormier,952,-0.2,1.5
Ron Mahay,290,0.3,0.5
Steve Sparks,499,3.2,1.2
Dave Veres,1188,-0.3,0.4
Phil Niekro,1009583,7.2,3.6
Buddy Groom,143,1.9,1.4
Ted Power,1010504,0.3,0.4
Randy Johnson,60,9.5,9.6
Rich Rodriguez,1276,0.4,-0.1
Camilo Pascual,1010039,-1.3,-0.2
Steve Bedrosian,1000766,0.4,0.5
Aaron Sele,34,0.1,1.2
Tom Martin,1219,-0.2,0.7
Kevin Tapani,1012824,2.6,2.3
Frank Castillo,180,0.0,0.0
Chris Carpenter,1292,2.8,4.5
Shane Reynolds,574,1.4,0.0
Ron Reed,1010773,1.8,0.5
Roberto Hernandez,605,1.0,0.5
Milt Wilcox,1013939,0.2,-0.2
