Name,playerid,WAR34
Pedro Astacio,862,-0.1
Jeff Nelson,1092,1.1
Mike Bielecki,1000951,0.1
Brian Boehringer,984,0.0
George Brunet,1001590,0.0
Roy Thomas,1012993,0.1
Bob McClure,1008400,0.9
Billy O'Dell,1009724,0.7
Yorkis Perez,1513,0.0
Mark Petkovsek,1010242,0.5
Rick Rhoden,1010887,2.5
Andy Ashby,637,1.8
Bob Wells,760,-0.5
Ed Vosberg,1426,0.5
Ramon Hernandez,1005710,1.2
John Burkett,179,2.4
Tom Burgmeier,1001668,-0.3
Mike Krukow,1007185,4.2
Juan Marichal,1008106,1.5
John Montefusco,1009065,0.7
Paul Assenmacher,1000344,0.8
Bill Landrum,1007297,-0.5
Scott McGregor,1008546,0.0
Mike Trombley,758,0.5
Heathcliff Slocumb,1012069,-0.2
Dave Tomlin,1013110,0.1
Al Reyes,1005,0.4
Lew Burdette,1001662,3.0
Jeff Shaw,1011823,0.6
Todd Worrell,1014259,0.8
Masato Yoshii,807,1.4
Roger Clemens,815,10.7
Ricky Bottalico,948,0.8
Jim Barr,1000606,0.6
Eddie Fisher,1004085,0.1
Steve Hargan,1005356,0.5
Eric Show,1011937,-0.4
Chuck Taylor,1012864,-0.2
Pete Walker,1325,-0.3
Ned Garver,1004556,1.2
Greg Minton,1008986,-0.1
Fernando Valenzuela,1013327,0.0
Tim Laker,1681,0.0
Paul Lindblad,1007614,0.9
Russ Springer,1652,-0.9
Joe Grzenda,1005112,1.5
Scott Kamieniecki,1006681,0.1
Jim Perry,1010213,6.7
Pete Richert,1010922,0.2
Doug Corbett,1002608,-0.3
Tom Timmermann,1013071,-0.1
Dennis Cook,8,0.7
Scott Erickson,137,0.6
Tim Wakefield,219,2.2
Keith Comstock,1002491,0.8
Johnny Klippstein,1007013,-0.3
Jeff Reardon,1010741,0.2
Bob Knepper,1007031,1.1
Enrique Romo,1011175,-0.6
Brian Moehler,480,0.3
Toby Borland,511,0.0
Ken Hill,1005827,-0.4
Charlie Puleo,1010565,0.0
Kevin Brown,642,7.3
Steve Reed,1053,0.1
Salomon Torres,1628,1.1
Kirk McCaskill,1008382,0.0
Juan Pizarro,1010382,1.3
Dan Plesac,1319,1.7
Chris Nichting,1414,0.1
Ken Dayley,1003097,0.0
Mark Guthrie,876,0.5
Shigetoshi Hasegawa,1082,0.7
Pete Harnisch,1005374,-0.4
Tom Henke,1005649,0.6
Dale Mohorcic,1009034,-0.3
Claude Raymond,1010732,-0.2
Barney Schultz,1011625,0.7
Frank Tanana,1012818,2.1
Juan Eichelberger,1003711,0.0
Willie Hernandez,1005714,0.0
Jeff Fassero,279,5.0
Mike Fetters,988,-0.3
Bob Friend,1004355,2.2
Dave Hillman,1005829,-0.5
Ryan Franklin,1076,0.7
Joey Eischen,774,0.1
Woody Williams,1190,2.0
Floyd Bannister,1000516,0.6
Jose DeLeon,1003168,-0.3
Rollie Fingers,1004051,2.6
Dave Goltz,1004818,-0.6
Steve Rogers,1011138,0.5
Stan Williams,1014039,-0.3
Rick White,456,-0.2
Pat Hentgen,145,1.1
Aaron Small,1477,-0.7
Doug Drabek,1003473,-0.1
Dyar Miller,1008889,0.6
Billy Pierce,1010326,2.9
Chuck Finley,384,2.9
Kazuhiro Sasaki,1098,1.5
Tim Byrdak,1995,-0.5
Mark Clear,1002330,-0.1
Bill Hands,1005303,2.3
Ken Johnson,1006477,1.9
Mickey Lolich,1007712,4.9
John Curtis,1002905,0.2
Moe Drabowsky,1003474,0.0
Jason Johnson,147,-0.2
Terry Forster,1004236,0.5
Mark Portugal,1010460,0.2
Dave Roberts,1011031,0.4
Mike Scott,1011691,2.6
Masao Kida,1800,0.3
Mike Boddicker,1001111,0.4
Pat Dobson,1003345,3.6
Don Elston,1003759,0.2
Tug McGraw,1008545,0.3
Nolan Ryan,1011348,3.8
Bob Howry,237,0.2
Jose Contreras,1660,4.0
Willie Blair,1001033,1.6
Tom Hume,1006179,-0.6
Billy Taylor,1012859,1.5
Rick Helling,58,1.4
Mike Caldwell,1001830,0.0
Roger Craig,1002723,2.0
Lee Guetterman,1005122,0.4
Bruce Kison,1006978,0.4
Jack Sanford,1011432,3.8
Clyde Wright,1014272,0.3
Doug Jones,1006552,0.8
Bret Saberhagen,1011355,2.6
Ray Searage,1011703,0.2
Zane Smith,1012218,2.4
Mike LaCoss,1007240,0.6
Paul Mirabella,1008989,0.5
Steve Renko,1010835,2.3
Scott Sanderson,1011422,4.2
Earl Wilson,1014073,3.3
Jack Morris,1009211,1.4
Aurelio Lopez,1007753,1.0
Mike Smithson,1012181,-0.3
Marshall Bridges,1001419,0.4
Jay Howell,1006098,0.8
Bob Tewksbury,1012941,3.2
Anthony Telford,1282,0.7
Ron Kline,1007004,-0.1
Dan Quisenberry,1010622,0.6
Scott Eyre,1300,0.2
Kevin Hickey,1005771,-0.1
Hal Woodeshick,1014215,-0.6
Darren Holmes,95,-0.2
Pedro Martinez,200,2.3
Rudy May,1008310,1.4
Rheal Cormier,952,0.3
Alan Mills,1008949,-0.7
Jeff Tabaka,1012802,-0.1
Ron Mahay,290,-0.3
Steve Sparks,499,2.1
Jay Witasick,1138,-0.3
Bruce Dal Canton,1002936,-0.4
John Halama,1080,-0.3
Rocky Colavito,1002404,0.0
Kip Gross,1005089,-0.3
Scott Sauerbeck,1007,-0.3
Steve Parris,1316,0.3
Don Larsen,1007359,1.9
Ernie Camacho,1001856,0.0
Justin Speier,451,-0.9
Dave Veres,1188,-0.2
Phil Niekro,1009583,3.2
Buddy Groom,143,1.1
Ted Power,1010504,1.1
Randy Johnson,60,7.6
Rich Rodriguez,1276,-0.1
Sid Fernandez,1004001,0.0
Camilo Pascual,1010039,2.7
Aaron Sele,34,0.6
Tom Martin,1219,-0.3
Tony Castillo,1002069,0.4
Bob Locker,1007688,1.2
Kevin Tapani,1012824,2.1
Shane Reynolds,574,0.3
Donnie Moore,1009102,0.2
Ron Reed,1010773,1.7
Jeff Russell,1011314,0.2
Roberto Hernandez,605,2.2
Milt Wilcox,1013939,3.6
