Name,playerid,WAR23,WAR24,WAR25,WAR26
Jose Santiago,1011443,0.7,0.0,2.7,1.8
Dick Selma,1011737,0.6,1.7,3.8,2.4
Steve Trout,1013197,1.8,1.5,2.4,3.4
Danys Baez,367,0.7,2.2,0.8,0.5
Bryan Rekar,625,1.4,-0.2,-0.2,0.6
Pete Redfern,1010751,-0.2,1.9,1.7,1.5
Mike Holtz,920,0.5,0.2,0.8,-0.1
Mike Williams,1014,0.0,0.2,0.1,0.5
Enrique Gonzalez,2568,1.3,0.0,0.0,-0.1
Doug Bird,1000976,1.1,1.5,1.6,2.8
Cecilio Guante,1005113,0.9,0.1,1.5,-0.2
Mark Buehrle,225,4.3,4.3,4.5,5.9
Jose Rijo,349,3.8,2.1,4.5,6.1
Jeremy Bonderman,1667,5.6,2.8,0.3,-0.4
Barry Jones,1006526,0.0,-0.3,-0.1,0.2
Lew Krausse,1007146,2.7,0.4,1.0,-0.3
Dennis Powell,1010484,0.4,0.0,-0.3,0.8
Juan Berenguer,1000865,-0.1,0.6,-0.2,-0.3
Tim Conroy,1002543,0.3,-0.1,-0.3,0.0
Scott Garrelts,1004546,2.1,1.5,1.8,1.3
Rusty Meacham,1008702,0.0,1.8,0.1,0.4
Johan Santana,755,3.4,3.7,6.8,7.1
Anthony Reyes,7105,0.1,0.2,0.5,0.5
Ross Grimsley,1005071,1.6,4.2,0.9,1.1
Adam Eaton,1029,1.0,0.1,2.5,2.4
George Culver,1002870,0.3,2.4,0.4,0.7
Tommie Sisk,1012018,1.0,0.6,2.3,0.4
Julio Solano,1012266,-0.2,0.1,-0.4,-0.7
Tom Gordon,282,1.6,1.0,2.5,2.2
Rich Bordi,1001199,-0.1,0.2,0.2,1.9
Ken Howell,1006100,2.2,0.9,0.4,0.2
Steve McCatty,1008383,0.1,0.1,1.6,0.2
Luis DeLeon,1003169,0.8,1.9,-1.0,-0.1
Fergie Jenkins,1006388,1.8,4.5,6.3,8.2
Barry Moore,1009089,0.2,-0.2,0.6,0.3
Don Sutton,1012745,4.0,3.9,1.9,7.1
Juan Rincon,752,0.1,0.7,2.4,2.2
Rob Bell,1492,0.1,-0.2,0.8,0.1
Bobby Bolin,1001146,0.6,1.4,1.4,1.6
Atlee Hammaker,1005281,0.3,2.6,4.6,0.7
Brad Lesley,1007557,0.7,0.1,-0.7,-0.2
Don Robinson,1011061,2.1,-0.5,1.0,0.0
CC Sabathia,404,2.8,3.6,5.0,6.4
Butch Henry,1005667,1.4,0.3,1.9,1.8
Hipolito Pichardo,1472,2.3,0.6,0.6,0.9
Tom Bruno,1001594,-0.3,-0.4,0.6,0.2
Ron Darling,1002989,1.0,2.2,3.5,2.0
Chris Haney,192,0.2,1.0,0.5,1.0
Dan Haren,1757,0.5,3.7,3.8,4.7
Tony Cloninger,1002359,2.7,3.8,1.5,-0.2
Roger Erickson,1003812,3.2,1.2,1.5,0.0
Tommy John,1006515,3.8,2.6,2.9,3.8
Milt Pappas,1009989,1.2,2.1,4.8,3.0
David West,1013799,0.1,0.0,-0.1,0.1
Ken Wright,1014286,0.1,0.5,0.1,0.1
Brad Radke,748,2.8,4.9,4.2,3.7
Esteban Loaiza,1310,1.2,-0.2,2.9,1.0
Cal Eldred,1653,0.1,2.6,2.9,1.3
John Wasdin,1768,0.6,0.5,0.3,0.1
Jerry Reuss,1010853,2.8,4.0,2.5,4.6
Pedro Astacio,862,2.6,1.5,1.0,2.6
Shawn Boskie,1001213,1.3,0.3,-0.8,0.0
Casey Fossum,188,0.2,1.8,1.2,0.1
Jeff Weaver,503,3.1,4.0,4.1,2.2
Wayne Garland,1004538,0.9,0.3,3.3,4.1
Eric Rasmussen,1010704,1.3,0.9,2.5,1.2
Eric Milton,743,3.6,2.9,2.1,3.2
Bob McClure,1008400,0.1,-0.2,1.4,-0.5
Don Stanhouse,1012401,-0.1,-0.1,1.4,0.6
Jeff D'Amico,871,0.0,3.3,-0.1,1.5
Bill Champion,1002127,0.0,0.7,0.9,1.8
Rick Rhoden,1010887,1.2,3.2,1.6,0.1
Andy Ashby,637,0.0,-0.4,0.1,3.2
Mike Corkins,1002630,-0.1,-0.2,0.2,0.3
Gerry Arrigo,1000326,1.4,0.4,0.0,0.4
Greg Booker,1001179,-0.2,-0.1,-0.5,0.2
Rocky Childress,1002189,0.1,0.0,0.0,-0.1
Bob Lacey,1007232,0.5,0.8,-0.3,0.8
Juan Marichal,1008106,2.3,1.7,6.7,6.4
Tom Niedenfuer,1009578,1.1,0.3,2.8,-0.7
Dewon Brazelton,1195,-0.2,1.2,-1.1,-0.5
Scott McGregor,1008546,1.2,3.5,2.8,4.9
Dave Rozema,1011273,1.2,1.1,0.4,1.7
Mac Scarce,1011498,-0.3,0.4,0.2,0.0
Bob James,1006345,0.1,0.6,0.8,3.6
Jamey Wright,715,1.5,1.0,1.8,0.8
Jesus Colome,1198,-0.5,-0.6,0.0,0.6
Mark Grant,1004951,0.5,-0.3,0.2,0.4
Dwayne Henry,1005670,0.8,-0.1,-0.2,-0.2
Dave Tomlin,1013110,-0.3,-0.5,-0.3,0.3
Zach Duke,3840,3.2,0.7,2.7,2.9
Jack Aker,1000097,-0.9,0.2,1.2,0.0
Chuck McElroy,1008477,0.7,0.5,0.0,1.2
Jeff Robinson,1011072,2.1,-0.2,1.4,1.0
John D'Acquisto,1002919,-0.8,-0.9,-0.1,1.7
Dennis Lewallyn,1007572,0.3,0.0,0.0,0.0
Mike Nagy,1009439,-0.1,0.0,0.2,-0.3
Randy O'Neal,1009802,0.5,1.1,0.9,0.0
Jeff Shaw,1011823,-0.4,0.0,-0.2,-0.3
Hank Webb,1013710,-0.2,-0.1,-0.6,-0.2
Jimmy Haynes,329,0.0,1.1,1.7,1.0
Roger Clemens,815,7.1,8.4,9.2,5.1
James Baldwin,1064,-0.5,2.5,2.9,1.8
Jim Johnson,3656,-0.1,0.0,1.0,0.3
Jim Barr,1000606,0.2,1.9,2.5,3.3
Eddie Fisher,1004085,0.0,-0.4,2.2,1.0
Preston Hanna,1005318,1.0,0.3,0.1,0.0
Steve Hargan,1005356,4.7,4.2,0.4,0.7
Carl Pavano,790,2.1,1.8,0.4,0.8
Jeff Juden,1006643,0.1,0.5,-0.1,1.1
Greg Minton,1008986,-0.1,0.1,0.3,-0.3
Edwin Nunez,1009658,-0.1,0.2,0.0,-0.4
Phil Ortega,1009855,-0.1,-0.5,-1.9,1.0
Fernando Valenzuela,1013327,5.2,5.4,6.2,2.3
Bill Wegman,1013727,0.8,2.4,1.4,0.1
Steve Avery,1706,5.1,2.5,2.5,2.4
Jose DeJesus,1003151,-0.1,-0.2,1.1,1.1
Chuck Dobson,1003343,1.6,2.2,3.9,2.0
Paul Lindblad,1007614,-0.1,0.8,0.3,0.2
Tom Murphy,1009376,2.7,0.0,0.6,0.8
Joey Hamilton,328,2.0,3.1,3.4,1.4
Russ Springer,1652,0.1,-0.3,0.1,-0.3
Don Hood,1005994,0.8,0.7,0.2,-0.3
Jonathan Johnson,59,0.0,0.0,-0.1,-0.1
Pete Richert,1010922,0.4,0.1,2.8,2.4
Bill Simas,1011977,0.1,1.0,-0.2,0.0
Mario Soto,1012289,3.1,3.3,7.4,4.5
Carlos Zambrano,305,4.7,4.2,3.9,2.8
Willie Banks,1434,0.4,2.6,1.4,-0.4
Shaun Marcum,6204,0.1,0.3,1.1,1.6
Mauro Gozzo,1004906,0.4,0.0,0.0,-0.2
Tony Armas Jr.,761,3.6,1.2,0.5,-0.1
Roy Halladay,1303,-0.3,4.0,6.8,7.0
Derek Lilliquist,1007607,2.1,0.4,-0.1,0.8
Mike Mason,1008221,0.0,0.2,2.6,1.1
Scott Erickson,137,3.2,1.9,3.3,2.2
Chuck Estrada,1003841,1.6,1.7,0.1,-0.1
Mark Littell,1007657,1.7,2.1,1.2,1.6
Jeff Reardon,1010741,-0.1,0.6,0.4,1.7
Ray Corbin,1002614,1.4,2.0,1.0,-0.2
Bob Knepper,1007031,1.6,4.5,0.1,1.9
Denny McLain,1008603,1.1,7.2,7.0,0.0
Byung-Hyun Kim,61,2.5,2.3,0.1,1.3
Brett Myers,962,1.1,3.4,3.5,1.2
Jeff Francis,4684,0.3,2.0,3.5,3.7
Gary Bell,1000806,1.4,1.7,0.2,0.6
Skip Lockwood,1007696,0.6,2.5,1.7,2.0
Bill Stoneman,1012560,0.3,-0.8,1.2,1.5
Trevor Wilson,1014109,-0.1,0.6,2.7,0.0
Paul Shuey,406,0.0,0.1,0.5,0.1
Drew Hall,1005242,0.3,0.0,-0.2,0.2
Ken Hill,1005827,1.8,1.0,2.1,3.2
Kevin Brown,642,0.3,3.1,2.4,1.5
Denny Bautista,1947,0.4,0.5,0.0,0.2
Jered Weaver,4235,2.5,2.9,3.2,3.8
Jeff Karstens,5879,0.2,-0.4,0.5,0.5
Justin Verlander,8700,2.8,3.7,3.2,8.5
Juan Pizarro,1010382,-0.2,3.9,3.9,4.7
Doug Rau,1010717,0.5,0.4,2.3,4.8
John Urrea,1013301,0.8,0.1,-0.2,-0.3
Brian Bruney,1929,-0.3,0.2,-0.2,0.5
Yhency Brazoban,2150,0.5,-0.3,0.1,0.0
Ken Dayley,1003097,0.2,1.0,-0.5,2.0
Mark Guthrie,876,0.3,3.4,0.6,1.4
Vicente Padilla,964,0.7,3.6,2.7,1.3
Denis Boucher,1001231,-0.4,-0.5,0.8,-0.4
Pete Harnisch,1005374,2.0,3.3,2.5,3.2
Cal Koonce,1007101,0.7,1.4,0.4,1.1
Eduardo Rodriguez,1011102,-0.1,0.0,0.9,0.9
Frank Tanana,1012818,5.8,2.8,1.3,3.5
Joe Kennedy,1217,2.5,0.6,2.8,1.0
Aaron Cook,1571,0.3,1.0,1.2,1.0
John Buzhardt,1001788,2.1,0.9,1.1,1.9
Bobby Castillo,1002057,-0.4,0.5,0.5,-0.2
Willie Hernandez,1005714,-0.4,0.0,0.8,0.3
Scott Strickland,897,0.0,1.2,0.7,0.6
Steve Kline,1007005,2.4,2.3,0.4,-0.2
Bob Moose,1009134,1.3,5.2,3.1,0.3
Jake Peavy,1051,4.1,5.4,4.4,6.7
Floyd Bannister,1000516,0.0,2.3,4.2,1.8
Oil Can Boyd,1001279,1.4,3.6,4.6,2.4
Jose DeLeon,1003168,2.9,1.8,0.8,2.4
Rollie Fingers,1004051,1.6,1.0,1.5,2.4
Dave Goltz,1004818,1.2,1.4,2.4,4.0
Kurt Miller,1008913,-0.3,-0.3,0.1,-0.1
Steve Rogers,1011138,2.6,4.4,4.2,4.8
Pete Vuckovich,1013461,0.5,2.2,4.3,3.0
Stan Williams,1014039,3.0,4.6,0.7,2.6
Jon Garland,232,1.7,1.9,3.5,3.6
Scott Karl,1006703,1.7,2.4,2.4,1.8
Art Mahaffey,1007979,2.9,2.6,0.5,-0.7
Jaime Navarro,1009465,2.1,3.1,4.0,2.4
Scott Ruffcorn,1011293,-0.3,0.0,-0.2,-0.1
Tom Walker,1013536,0.6,0.5,1.4,0.0
John Wetteland,1013815,-0.1,0.1,1.3,3.4
Nick Willhite,1013967,0.2,-0.9,-0.1,-0.5
Pat Hentgen,145,-0.3,2.2,3.5,2.5
Aaron Small,1477,-0.2,0.0,0.7,-0.1
Doug Drabek,1003473,1.5,2.7,2.4,2.5
Pat Mahomes,291,-0.2,-1.0,-0.6,-0.3
Chuck Finley,384,0.5,0.7,2.4,3.8
Bob Apodaca,1000279,0.0,0.6,0.8,0.6
Mark Clear,1002330,1.3,2.1,-0.5,0.8
Jack Fisher,1004090,0.5,0.1,1.5,2.4
Mickey Lolich,1007712,4.4,5.1,2.2,4.6
John Curtis,1002905,0.5,3.3,2.2,1.4
Dave LaPoint,1007338,1.9,3.0,2.4,-0.1
Randy Lerch,1007551,1.8,2.3,0.5,1.0
Jason Johnson,147,-0.1,0.2,1.0,-0.2
Mark Lowe,7416,0.3,-0.1,0.1,1.3
Bill Caudill,1002088,1.0,-0.1,3.2,0.2
Mike Harkey,1005363,2.1,0.1,0.2,1.5
Tim Hudson,921,3.8,3.5,5.1,4.7
Bobby Ayala,1000384,-0.6,2.2,0.8,0.6
Terry Forster,1004236,0.8,1.3,0.9,1.6
Frank Kreutzer,1007163,0.0,-0.1,0.7,0.4
Mark Portugal,1010460,1.3,-0.7,-0.7,1.6
Cliff Lee,1636,0.1,0.7,1.1,3.8
Kerry Wood,304,1.4,3.9,3.6,4.2
Carlos Almanzar,308,0.0,0.1,-0.1,-0.2
Roy Oswalt,571,4.2,6.2,2.6,6.5
Pete Smith,1012191,2.0,0.8,0.2,1.3
Jimmy Gobble,1791,-0.3,0.8,0.3,-0.3
Jorge De La Rosa,2047,0.1,0.3,-0.3,0.4
Mike Boddicker,1001111,0.0,0.2,3.8,3.6
Nolan Ryan,1011348,1.1,0.6,5.4,8.7
Rich Yett,1014342,0.0,-0.9,1.4,-0.2
Jose Acevedo,307,0.6,-0.5,0.6,1.3
Kris Wilson,636,0.3,-0.4,-0.6,0.1
Urbano Lugo,1007823,0.0,-0.3,-0.1,0.0
Jerry Stephenson,1012494,0.3,0.5,-0.1,0.1
Rick Helling,58,-0.3,-0.1,0.4,0.3
Jimmy Anderson,977,0.2,1.8,2.3,-0.5
Brandon League,3731,0.6,-0.1,0.1,0.8
Neil Allen,1000154,0.7,0.6,0.9,0.3
Mike Caldwell,1001830,2.2,1.8,1.5,0.5
Bruce Kison,1006978,0.2,0.9,1.7,3.2
Sam McDowell,1008476,4.4,2.8,6.8,9.4
Ken Kravec,1007147,-0.1,0.4,3.4,1.7
Jim Merritt,1008789,4.6,4.4,2.6,3.9
Bret Saberhagen,1011355,5.2,5.5,7.5,2.9
Zane Smith,1012218,0.2,1.9,3.3,3.7
Brad Thompson,4911,0.1,0.3,-0.9,0.4
Mike LaCoss,1007240,2.0,1.3,-0.1,0.2
Alan Foster,1004246,0.3,1.1,-0.4,2.6
Ron Robinson,1011076,1.3,1.7,2.5,0.9
Frank Rodriguez,1011106,2.2,1.0,1.3,0.1
Scott Sanderson,1011422,2.7,2.2,2.9,0.6
Sean Douglass,133,-0.3,-0.2,-0.1,0.4
Kelvim Escobar,1298,2.3,1.9,2.7,0.5
Mike Paul,1010082,0.5,1.4,0.6,0.5
Jose Santiago,972,0.0,-0.1,0.7,1.2
Blaine Boyer,2237,0.6,0.0,0.1,0.0
Sean Bergman,1000881,-0.1,0.3,1.1,1.1
Jack Morris,1009211,0.3,3.6,3.7,2.7
Buster Narum,1009455,0.5,0.2,-0.4,0.1
Dickie Noles,1009620,0.4,0.8,2.1,1.7
John O'Donoghue,1009732,0.1,0.6,1.8,0.6
Elias Sosa,1012284,0.8,-0.4,-0.1,1.1
Jeff Dedmon,1003132,0.0,0.3,-0.3,0.3
Pete Falcone,1003910,-0.4,-0.8,0.8,1.0
Al McBean,1008337,0.4,3.6,1.5,0.7
Roger Moret,1009168,1.1,2.0,1.6,0.4
Jose Nunez,1009659,0.9,-0.1,0.4,0.4
Mike Paxton,1010091,2.1,2.7,2.1,-0.6
Jose Mercedes,396,-0.3,-0.1,-0.5,0.9
Tomo Ohka,788,0.0,1.0,1.2,3.2
Ricky Bones,1001161,-0.4,0.5,2.3,1.1
Bill Faul,1003957,-0.1,-0.2,1.2,-0.6
Lynn McGlothen,1008534,-0.2,4.1,2.0,2.7
Bill Pleis,1010393,0.0,0.3,0.2,-0.2
Bill Travers,1013161,1.3,0.3,0.7,0.3
Jonathan Sanchez,7507,0.5,0.1,2.7,1.8
Jim Colborn,1002409,-0.2,1.7,0.0,1.2
Darren Oliver,206,0.2,0.7,2.3,1.0
Santiago Casilla,2873,-0.3,0.0,0.0,0.4
Ray Culp,1002869,2.4,-0.5,0.4,3.8
Ken Ryan,1011345,-0.3,0.7,1.1,0.0
Scott Williamson,361,2.1,2.7,-0.1,1.4
Jaret Wright,415,1.0,0.6,0.2,-0.3
Bronson Arroyo,978,0.5,0.1,0.4,0.4
Scott Baker,6176,0.9,0.6,2.7,3.3
Jeremy Accardo,6428,0.2,0.7,1.2,-0.1
Sammy Ellis,1003753,2.7,3.7,1.3,0.7
Tom Johnson,1006508,0.3,-0.4,1.2,1.5
Will McEnaney,1008482,1.0,0.3,0.6,-0.3
Dick Pole,1010418,0.2,0.5,0.7,0.5
Gary Ross,1011230,0.2,-0.1,-0.5,0.1
Pedro Martinez,200,3.0,5.1,8.5,5.7
Esteban Yan,1236,0.2,-0.1,1.3,1.2
Horacio Ramirez,110,1.4,0.3,0.4,0.9
Mike Wood,1806,0.1,0.7,-0.7,-0.3
Jim Hardin,1005344,2.1,2.8,0.5,2.6
Alan Mills,1008949,-0.5,0.2,0.7,-0.6
B.J. Ryan,168,0.6,-0.2,0.3,0.1
Jay Witasick,1138,-0.3,-0.1,-0.4,1.1
Blaine Neal,1468,0.0,0.5,0.0,0.1
Eddie Solomon,1012268,-0.1,-0.2,0.0,1.0
Bobby Thigpen,1012958,0.7,0.9,-1.1,1.6
Chris Bosio,1001212,-0.3,3.7,3.0,5.5
Dick Bosman,1001215,0.9,0.9,4.2,4.1
Duane Ward,1013609,0.1,1.0,2.7,2.1
Don Wilson,1014071,3.8,4.4,2.1,5.0
Kirk Saarloos,1516,0.5,0.6,-0.1,1.5
Bill Bonham,1001165,0.9,2.8,5.4,3.7
Mike Garman,1004539,0.0,0.8,-0.1,-0.3
Jeff Jones,1006566,0.4,-0.9,-0.8,-0.6
Steve Olin,1009768,0.5,1.5,0.9,0.3
Horacio Pina,1010354,0.6,-0.2,0.1,0.1
Tom Underwood,1013281,1.0,2.0,2.7,2.7
Frank Bertaina,1000912,0.8,-0.7,-0.5,0.5
Moose Haas,1005172,1.3,4.0,1.9,3.6
Jim Nash,1009458,3.7,0.8,2.9,0.5
Robinson Tejeda,2575,1.3,0.5,-0.1,0.4
Steve Busby,1001745,4.1,6.4,4.7,-0.7
Buzz Capra,1001928,0.0,0.1,-0.3,4.2
Joe Coleman,1002428,2.0,7.1,3.9,4.4
John Denny,1003210,1.4,1.4,2.7,-0.2
Adrian Devine,1003243,0.0,1.1,1.5,0.7
Gary Gentry,1004614,1.7,2.6,0.4,1.0
Renie Martin,1008194,0.7,-0.2,0.2,0.0
Ken Clay,1002328,-0.2,0.9,-0.5,-0.2
Phil Hennigan,1005658,0.4,-0.2,-0.9,0.1
Robb Nen,1123,-0.3,1.0,1.0,2.8
Brian Bohanon,1001126,-0.2,0.1,0.3,1.2
Sid Fernandez,1004001,4.0,1.9,3.3,3.2
Angel Miranda,1008990,1.6,-0.1,0.2,0.7
Omar Olivares,1009771,1.5,1.5,-0.1,-0.5
Len Barker,1000546,2.4,5.2,4.6,5.8
Steve Bedrosian,1000766,-0.2,2.6,1.4,1.8
Aaron Sele,34,2.6,2.4,0.4,3.3
Frank Castillo,180,2.4,0.9,0.4,2.7
Chris Carpenter,1292,2.8,2.9,0.7,2.3
Ervin Santana,3200,3.0,0.8,5.3,0.8
Omar Daal,646,-0.2,0.6,0.2,3.5
Darrell Jackson,1006294,1.0,1.9,0.5,-0.2
Donnie Moore,1009102,0.9,0.7,0.1,0.1
Ron Reed,1010773,0.0,0.4,2.6,3.9
Jeff Russell,1011314,0.3,0.0,0.3,2.0
Albie Lopez,102,0.2,0.1,0.0,0.8
Kip Wells,1012,0.7,1.4,2.3,2.1
Luis Leal,1007431,0.2,2.1,3.4,2.7
Chris Nabholz,1009431,0.7,3.0,2.5,0.6
Jim O'Toole,1009897,3.5,5.6,4.6,4.8
Jim York,1014351,1.2,-0.1,-0.1,0.0
