Name,playerid1,1ySeason,W,L,SV,G,GS,IP,Kd9,BBd9,HRd9,BABIP,LOBp,ERA,FIP15,Age,CG,ShO,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,KdBB,AVG,WHIP,FIP33,RAR,WAR,WPA,nWPA,pWPA,RE24,REW,pLI,gmLI,exLI,Pulls,WPAdLI,Clutch,SD,MD,ERAm,FIPm,RA9WAR,BIPWins,LOBWins,FDPWins,KBBp,kwERA,TTOp,playerid58,ServiceTime,FutureWAR,prediction
Bobby Chouinard,1002204,1999,5,2,1,32,0,40.1,5.13,2.68,0.67,0.228,0.696,2.68,3.85,27,0,0,161,31,16,12,3,12,2,0,1,0,23,1.92,0.208,1.07,3.85,5.4,0.5,0.81,-2.68,3.49,8.12,0.89,1.26,1.27,1.4,23,0.86,-0.22,11,6,57,82,0.9,0.7,-0.3,0.3,0.068,4.73,0.236,1002204,3,0.4,1
Larry Christenson,1002215,1980,5,1,0,14,14,73.2,5.99,3.3,0.49,0.258,0.66,4.03,3.35,26,0,0,308,62,35,33,4,27,4,3,2,4,49,1.81,0.223,1.21,3.35,10.8,1.2,-0.16,-5.45,5.29,-1.07,-0.05,1.0,0.87,1.67,14,0.14,-0.3,0,0,110,90,0.7,0.5,-1.0,-0.5,0.071,3.51,0.26,1002215,1,1.7,1
Larry Christenson,1002215,1981,4,7,1,20,15,106.2,5.91,2.53,0.67,0.297,0.712,3.54,3.13,27,0,0,446,108,48,42,8,30,3,1,3,2,70,2.33,0.26,1.29,3.13,14.3,1.7,-0.56,-8.84,8.28,4.81,0.5,1.06,0.94,1.07,17,0.26,-0.79,2,1,100,91,1.0,-0.6,-0.1,-0.6,0.09,3.0,0.242,1002215,2,4.2,1
Larry Christenson,1002215,1982,9,10,0,33,33,223.0,5.85,2.14,0.61,0.286,0.7,3.47,3.04,28,3,0,905,212,95,86,15,53,5,3,3,3,145,2.74,0.25,1.19,3.04,37.0,4.2,0.32,-15.65,15.97,8.98,0.94,0.98,0.88,1.96,30,0.96,-0.63,0,0,94,85,3.4,-0.2,-0.7,-0.8,0.102,3.23,0.235,1002215,3,1.3,1
Mike Christopher,1002220,1995,4,0,1,36,0,61.1,4.99,2.05,1.17,0.309,0.778,3.82,4.47,31,0,0,262,71,28,26,8,14,2,2,5,0,34,2.43,0.289,1.39,4.47,4.3,0.4,2.19,-3.32,5.51,13.34,1.19,1.04,1.25,1.34,25,1.0,1.1,12,2,80,94,0.9,-0.3,0.8,0.5,0.076,4.39,0.214,1002220,1,-0.7,1
Jim Clancy,1002255,1980,13,16,0,34,34,250.2,5.46,4.6,0.68,0.256,0.746,3.3,4.08,24,15,2,1075,217,108,92,19,128,4,2,10,0,152,1.19,0.23,1.38,4.08,30.7,3.2,1.92,-19.07,20.99,13.6,1.49,1.12,0.87,1.82,19,1.21,0.5,0,0,78,99,5.2,1.7,0.4,2.1,0.022,4.1,0.278,1002255,1,0.4,1
Jim Clancy,1002255,1981,6,12,0,22,22,125.0,4.03,4.61,0.86,0.272,0.662,4.9,4.61,25,2,0,556,126,77,68,12,64,0,5,12,0,56,0.88,0.259,1.52,4.61,4.1,0.4,-1.75,-10.83,9.08,-17.79,-1.96,1.02,0.98,1.48,20,-1.48,-0.23,0,0,127,121,-0.3,0.0,-0.7,-0.7,-0.014,4.25,0.237,1002255,2,4.3,1
Jim Clancy,1002255,1982,16,14,0,40,40,266.2,4.69,2.6,0.88,0.263,0.708,3.71,3.83,26,11,3,1100,251,122,110,26,77,1,2,6,0,139,1.81,0.246,1.23,3.83,41.7,4.3,2.51,-18.84,21.35,13.56,1.4,1.03,0.86,1.82,29,1.9,0.52,0,0,87,91,4.8,1.1,-0.6,0.5,0.056,3.78,0.22,1002255,3,2.8,1
Jim Clancy,1002255,1983,15,11,0,34,34,223.0,4.0,2.46,0.93,0.279,0.691,3.91,4.04,27,11,1,955,238,115,97,23,61,0,1,3,0,99,1.62,0.267,1.34,4.04,27.0,2.8,0.06,-18.5,18.55,4.41,0.39,1.11,0.87,1.46,23,0.17,-0.12,0,0,92,99,2.7,0.2,-0.3,0.0,0.04,4.01,0.192,1002255,4,1.8,1
Jim Clancy,1002255,1984,13,15,0,36,36,219.2,4.83,3.61,1.02,0.306,0.682,5.12,4.42,28,5,0,966,249,132,125,25,88,2,3,10,0,118,1.34,0.285,1.53,4.42,17.9,1.8,-1.01,-19.33,18.32,-17.48,-1.79,1.07,0.87,1.34,31,-1.14,0.19,0,0,124,109,0.7,-1.2,0.1,-1.1,0.031,4.12,0.239,1002255,5,1.6,1
Jim Clancy,1002255,1985,9,6,0,23,23,128.2,4.62,2.59,1.05,0.249,0.752,3.78,4.04,29,1,0,527,117,54,54,15,37,0,0,2,0,66,1.78,0.239,1.2,4.04,16.1,1.6,0.47,-7.96,8.42,8.58,0.91,0.87,0.87,1.29,22,1.05,-0.52,0,0,89,99,2.8,1.0,0.2,1.2,0.055,3.88,0.224,1002255,6,3.1,1
Jim Clancy,1002255,1986,14,14,0,34,34,219.1,5.17,2.59,0.98,0.256,0.718,3.94,3.96,30,6,3,913,202,100,96,24,63,0,4,4,0,126,2.0,0.239,1.21,3.96,30.4,3.1,0.28,-14.93,15.21,13.4,1.44,0.93,0.88,1.17,28,1.71,-1.4,0,0,94,96,4.0,1.4,-0.5,0.9,0.069,3.93,0.233,1002255,7,5.0,1
Jim Clancy,1002255,1987,15,11,0,37,37,241.1,6.71,2.98,0.9,0.29,0.753,3.54,3.68,31,5,1,1008,234,103,95,24,80,5,1,12,1,180,2.25,0.252,1.3,3.68,49.9,5.0,1.61,-16.55,18.16,24.01,2.37,0.97,0.87,1.52,32,1.76,-0.09,0,0,79,83,5.9,-0.4,1.4,0.9,0.099,3.9,0.282,1002255,8,1.8,1
Jim Clancy,1002255,1988,11,13,1,36,31,196.1,5.41,2.15,1.19,0.289,0.693,4.49,4.14,32,4,0,827,207,106,98,26,47,3,9,7,0,118,2.51,0.268,1.29,4.14,16.9,1.8,-1.34,-13.93,12.59,-7.56,-0.79,0.89,0.81,1.17,27,-1.01,-0.49,0,0,112,106,1.1,-0.3,-0.3,-0.6,0.086,3.48,0.231,1002255,9,0.4,1
Jim Clancy,1002255,1989,7,14,0,33,26,147.0,5.57,4.04,0.8,0.293,0.597,5.08,4.02,33,1,0,655,155,100,83,13,66,15,0,6,3,91,1.38,0.263,1.5,4.02,4.1,0.4,-2.64,-13.67,11.03,-29.49,-3.26,1.05,0.85,1.07,29,-2.6,0.09,1,2,151,119,-2.5,-0.8,-2.1,-2.9,0.038,4.01,0.26,1002255,10,0.5,1
Jim Clancy,1002255,1990,2,8,1,33,10,76.0,5.21,3.91,0.47,0.358,0.598,6.51,3.76,34,0,0,352,100,58,55,4,33,9,3,3,0,44,1.33,0.316,1.75,3.76,4.5,0.5,-1.55,-6.52,4.98,-22.19,-2.61,0.87,1.06,0.68,25,-1.28,-0.5,3,3,178,104,-1.9,-1.7,-0.8,-2.4,0.031,4.23,0.23,1002255,11,-0.2,1
Bryan Clark,1002270,1981,2,5,2,29,9,93.1,5.01,5.3,0.29,0.287,0.654,4.34,3.7,24,1,0,421,92,54,45,3,55,4,1,7,3,52,0.95,0.252,1.58,3.7,11.5,1.3,-0.26,-8.15,7.89,-8.34,-0.86,1.14,1.8,1.89,23,-0.87,0.64,5,8,115,93,-0.5,-0.3,-1.4,-1.7,-0.007,4.16,0.261,1002270,1,1.4,1
Bryan Clark,1002270,1982,5,2,0,37,5,114.2,5.49,4.55,0.47,0.275,0.768,2.75,3.69,25,1,1,491,104,44,35,6,58,2,0,4,0,70,1.21,0.24,1.41,3.69,13.1,1.4,0.09,-5.5,5.59,8.29,0.85,0.64,0.9,1.05,34,0.79,-0.65,5,5,65,85,2.0,0.1,0.5,0.6,0.024,4.16,0.273,1002270,2,1.0,1
Bryan Clark,1002270,1983,7,10,0,41,17,162.1,4.21,3.99,0.78,0.274,0.71,3.94,4.33,26,2,0,697,160,82,71,14,72,6,3,10,0,76,1.06,0.257,1.43,4.33,9.7,1.0,-0.57,-12.42,11.85,-4.36,-0.41,1.01,0.91,1.38,32,-0.64,0.07,6,4,95,104,1.2,0.4,-0.1,0.2,0.006,4.42,0.232,1002270,3,-0.3,1
Bryan Clark,1002270,1984,1,2,0,20,3,45.2,4.14,4.34,1.18,0.351,0.695,5.91,5.07,27,0,0,221,66,33,30,6,22,2,1,7,0,21,0.95,0.333,1.93,5.07,-3.5,-0.3,-0.04,-2.26,2.23,-13.58,-1.38,0.54,1.17,1.06,12,-1.25,1.18,3,4,143,125,-0.8,-0.9,0.5,-0.4,-0.005,4.55,0.222,1002270,4,-0.4,1
Mark Clark,1002296,1992,3,10,0,20,20,113.1,3.49,2.86,0.95,0.265,0.69,4.45,4.34,24,1,1,488,117,59,56,12,36,2,0,4,0,44,1.22,0.259,1.35,4.34,2.3,0.2,-1.23,-9.21,7.99,-6.67,-0.75,1.0,0.83,1.23,19,-1.31,0.09,0,0,128,124,0.1,0.4,-0.5,-0.1,0.016,4.29,0.189,1002296,1,0.5,1
Mark Clark,1002296,1993,7,5,0,26,15,109.1,4.69,2.06,1.48,0.286,0.751,4.28,4.8,25,1,0,454,119,55,52,18,25,1,1,1,0,57,2.28,0.278,1.32,4.8,5.0,0.5,0.65,-6.45,7.1,3.54,0.31,0.79,1.06,0.95,24,-0.37,1.19,2,2,99,112,1.3,0.1,0.7,0.8,0.071,4.11,0.22,1002296,2,1.6,1
Mark Clark,1002296,1994,11,3,0,20,20,127.1,4.24,2.83,0.99,0.282,0.737,3.82,4.65,26,4,1,540,133,61,54,14,40,0,4,9,1,60,1.5,0.268,1.36,4.65,17.7,1.6,2.01,-9.66,11.67,11.72,1.02,1.18,0.87,1.73,16,1.04,0.65,0,0,79,99,2.8,0.5,0.7,1.2,0.037,4.9,0.211,1002296,3,1.8,1
Mark Clark,1002296,1995,9,7,0,22,21,124.2,4.91,3.03,0.94,0.306,0.656,5.27,4.47,27,2,0,552,143,77,73,13,42,0,4,8,0,68,1.62,0.283,1.48,4.47,18.7,1.8,-1.08,-10.75,9.67,-7.66,-0.74,1.01,0.92,1.01,20,0.01,-1.08,1,0,111,96,1.0,-0.3,-0.4,-0.7,0.047,4.74,0.223,1002296,4,3.7,1
Mark Clark,1002296,1996,14,11,0,32,32,212.1,6.02,2.03,0.85,0.294,0.708,3.43,3.78,28,2,0,883,217,98,81,20,48,8,3,6,2,142,2.96,0.261,1.25,3.78,36.8,3.7,0.49,-14.15,14.64,5.94,0.63,0.93,0.87,0.98,30,0.69,-0.16,0,0,84,89,3.5,0.0,-0.2,-0.2,0.107,4.23,0.238,1002296,5,2.2,1
Mark Clark,1002296,1997,14,8,0,32,31,205.0,5.4,2.59,1.05,0.288,0.743,3.82,4.35,29,3,0,866,213,96,87,24,59,3,4,4,1,123,2.08,0.265,1.33,4.35,21.4,2.2,0.96,-15.19,16.16,5.6,0.56,1.01,0.87,1.73,29,-0.64,1.6,0,1,93,104,3.3,0.2,0.8,1.1,0.074,4.48,0.238,1002296,6,4.1,1
Mark Clark,1002296,1998,9,14,0,33,33,213.2,6.78,2.02,0.97,0.312,0.672,4.84,3.76,30,2,1,918,236,116,115,23,48,4,4,5,2,161,3.35,0.273,1.33,3.76,39.8,4.1,0.77,-16.35,17.12,5.33,0.58,1.07,0.88,1.61,31,0.68,0.04,0,0,114,86,1.9,-0.9,-1.3,-2.2,0.123,3.94,0.253,1002296,7,-0.1,1
Mark Clark,1002296,1999,3,7,0,15,15,74.1,5.33,4.12,2.06,0.335,0.569,8.6,6.34,31,0,0,353,103,73,71,17,34,1,1,7,0,44,1.29,0.324,1.84,6.34,-0.9,-0.1,-1.73,-7.34,5.61,-23.87,-2.25,0.93,0.88,1.09,15,-1.54,-0.33,0,0,171,129,-1.4,-0.6,-0.7,-1.3,0.028,5.21,0.269,1002296,8,-0.4,1
Terry Clark,1002312,1988,6,6,0,15,15,94.0,3.73,2.97,0.77,0.337,0.694,5.07,4.03,27,2,1,410,120,54,53,8,31,6,0,5,2,39,1.26,0.317,1.61,4.03,10.4,1.1,-0.52,-6.7,6.18,-5.74,-0.56,0.87,0.87,1.1,13,-1.2,0.6,0,0,130,101,0.2,-1.4,0.5,-0.9,0.02,4.28,0.19,1002312,1,0.2,1
Terry Clark,1002312,1995,2,5,1,41,0,42.2,4.22,4.22,0.63,0.286,0.786,3.59,4.56,34,0,0,184,43,17,17,3,20,5,1,2,0,20,1.0,0.264,1.48,4.56,2.5,0.2,0.24,-3.6,3.85,7.57,0.74,1.13,1.27,1.3,28,-0.01,0.22,10,7,77,97,0.9,0.1,0.6,0.7,0.0,5.31,0.234,1002312,2,0.4,1
Marty Clary,1002321,1989,4,3,0,18,17,108.2,2.48,2.57,0.5,0.253,0.695,3.15,3.81,27,2,1,452,103,47,38,6,31,3,1,5,0,30,0.97,0.245,1.23,3.81,11.1,1.2,0.89,-7.81,8.7,1.97,0.17,1.08,0.88,1.72,16,0.42,0.41,0,1,84,102,1.6,0.6,-0.2,0.4,-0.002,4.5,0.148,1002321,1,0.6,1
Ken Clay,1002328,1980,2,3,0,8,8,43.0,3.56,6.07,0.84,0.262,0.735,4.6,5.4,26,0,0,202,43,24,22,4,29,2,3,7,0,17,0.59,0.253,1.67,5.4,-2.1,-0.2,-0.17,-3.7,3.52,-4.22,-0.41,1.06,0.88,1.49,8,-0.76,0.59,0,0,118,138,0.2,0.3,0.1,0.4,-0.059,5.08,0.248,1002328,1,0.4,1
Mark Clear,1002330,1980,11,11,9,58,0,106.1,8.89,5.5,0.17,0.282,0.677,3.3,3.0,24,0,0,461,82,51,39,2,65,9,5,4,0,105,1.62,0.21,1.38,3.0,19.7,2.1,-0.29,-13.08,12.79,3.88,0.45,1.7,1.74,2.15,18,0.84,-1.01,22,17,83,75,0.5,0.0,-1.6,-1.6,0.087,3.32,0.373,1002330,1,-0.5,1
Mark Clear,1002330,1981,8,3,9,34,0,76.2,9.63,5.99,1.29,0.29,0.807,4.11,4.4,25,0,0,346,69,36,35,11,51,2,2,6,0,82,1.61,0.235,1.57,4.4,-4.8,-0.5,1.57,-8.11,9.67,6.72,0.72,1.55,1.57,1.68,14,0.1,0.91,17,9,107,118,0.2,-0.3,1.0,0.7,0.09,3.0,0.416,1002330,2,0.8,1
Mark Clear,1002330,1982,14,9,14,55,0,105.0,9.34,5.23,0.94,0.29,0.837,3.0,3.95,26,0,0,467,92,39,35,11,61,6,7,1,1,109,1.79,0.231,1.46,3.95,8.0,0.8,3.06,-14.84,17.9,13.28,1.22,2.09,2.29,1.51,11,1.12,0.34,25,11,70,95,3.0,-0.3,2.5,2.2,0.103,3.22,0.388,1002330,3,-0.6,1
Mark Clear,1002330,1983,4,5,4,48,0,96.0,7.59,6.38,0.94,0.318,0.639,6.28,4.64,27,0,0,448,101,71,67,10,68,5,3,2,0,81,1.19,0.268,1.76,4.64,-5.5,-0.6,-2.87,-8.21,5.34,-20.99,-2.19,0.87,1.18,1.68,15,-1.97,-1.33,9,16,146,116,-1.9,-0.7,-0.6,-1.3,0.029,4.14,0.355,1002330,4,0.0,1
Mark Clear,1002330,1984,8,3,8,47,0,67.0,10.21,9.4,0.27,0.268,0.697,4.03,4.11,28,0,0,318,47,38,30,2,70,3,2,6,0,76,1.09,0.191,1.75,4.11,0.4,0.0,0.86,-8.4,9.26,4.15,0.47,1.81,1.48,1.65,20,-0.36,0.83,16,14,97,104,-0.3,0.1,-0.4,-0.3,0.019,4.27,0.465,1002330,5,0.2,1
Mark Clear,1002330,1985,1,3,3,41,0,55.2,8.89,8.08,0.16,0.297,0.751,3.72,3.91,29,0,0,259,45,26,23,1,50,10,5,8,0,55,1.1,0.221,1.71,3.91,1.5,0.2,-0.73,-3.09,2.35,-1.51,-0.17,0.61,0.91,1.54,11,0.06,-1.26,6,5,88,98,0.4,-0.3,0.5,0.2,0.019,4.31,0.409,1002330,6,1.6,1
Mark Clear,1002330,1986,5,5,16,59,0,73.2,10.38,4.4,0.49,0.272,0.794,2.2,2.68,30,0,0,306,53,23,18,4,36,2,1,8,2,85,2.36,0.197,1.21,2.68,15.9,1.6,2.21,-5.79,8.0,8.85,0.94,1.38,1.35,2.01,7,1.08,0.52,20,7,52,65,2.0,0.2,0.1,0.4,0.16,2.83,0.409,1002330,7,0.1,1
Pat Clements,1002339,1985,5,2,3,68,0,96.1,3.36,3.74,0.56,0.253,0.761,3.46,4.05,23,0,0,400,86,37,37,6,40,5,2,3,0,36,0.9,0.24,1.31,4.05,1.9,0.2,-0.89,-7.08,6.19,2.61,0.27,0.98,1.25,1.72,49,0.83,-1.73,17,14,89,101,1.3,0.6,0.5,1.1,-0.01,4.66,0.205,1002339,1,0.3,1
Pat Clements,1002339,1986,0,4,2,65,0,61.0,4.57,4.72,0.15,0.274,0.783,2.8,3.64,24,0,0,256,53,20,19,1,32,6,2,2,0,31,0.97,0.239,1.39,3.64,2.6,0.3,-0.69,-5.18,4.5,9.28,0.94,1.19,1.26,1.47,46,0.58,-1.15,11,9,75,96,1.1,0.1,0.7,0.9,-0.004,4.8,0.25,1002339,2,0.8,1
Pat Clements,1002339,1987,3,3,7,55,0,80.0,4.05,3.38,0.45,0.318,0.667,4.95,3.86,25,0,0,347,91,45,44,4,30,2,3,8,2,36,1.2,0.29,1.51,3.86,7.9,0.8,0.14,-5.44,5.58,-5.76,-0.55,0.86,1.15,1.28,36,-0.49,0.65,15,9,112,86,0.0,-0.6,-0.2,-0.7,0.017,4.88,0.202,1002339,3,-0.2,1
Pat Clements,1002339,1989,4,1,0,23,1,39.0,4.15,3.46,0.92,0.269,0.765,3.92,4.33,27,0,0,167,39,17,17,4,15,5,0,1,0,18,1.2,0.257,1.38,4.33,-1.7,-0.2,-0.47,-1.99,1.52,-3.28,-0.4,0.73,0.81,0.7,15,-0.24,-0.4,2,4,113,119,0.1,0.1,0.2,0.3,0.018,4.25,0.222,1002339,4,0.2,1
Reggie Cleveland,1002347,1980,11,9,4,45,13,154.1,3.15,2.86,0.52,0.261,0.684,3.73,3.86,32,5,2,657,150,73,64,9,49,2,5,5,0,54,1.1,0.249,1.29,3.86,12.7,1.3,1.24,-10.9,12.14,5.26,0.61,1.03,1.12,1.29,24,0.6,0.6,9,6,94,99,1.4,1.0,-0.9,0.1,0.008,4.27,0.171,1002347,1,-0.7,1
Stew Cliburn,1002350,1985,9,3,6,43,0,99.0,4.36,2.36,0.45,0.26,0.832,2.09,3.19,28,0,0,395,87,25,23,5,26,6,1,2,0,48,1.85,0.236,1.14,3.19,14.5,1.5,2.25,-6.53,8.78,22.48,2.28,1.21,1.23,1.61,17,2.2,-0.34,15,8,51,76,3.2,0.4,1.3,1.6,0.056,3.87,0.2,1002350,1,-0.6,1
Brad Clontz,1002360,1995,8,1,4,59,0,69.0,7.17,2.87,0.65,0.316,0.756,3.65,3.58,24,0,0,295,71,29,28,5,22,4,4,0,0,55,2.5,0.264,1.35,3.58,7.5,0.8,0.49,-4.85,5.34,6.28,0.68,0.97,1.12,1.1,45,0.54,-0.04,13,10,87,83,0.9,-0.3,0.5,0.1,0.112,3.97,0.278,1002360,1,-0.4,1
Brad Clontz,1002360,1996,6,3,1,81,0,80.2,5.47,3.68,1.23,0.263,0.615,5.69,5.03,25,0,0,350,78,53,51,11,33,8,2,0,1,49,1.48,0.248,1.38,5.03,-4.3,-0.4,0.06,-5.93,6.0,-8.65,-0.75,1.04,1.27,1.31,70,-0.12,0.18,21,16,134,116,-1.0,0.6,-1.2,-0.6,0.046,4.96,0.266,1002360,2,0.5,1
Brad Clontz,1002360,1997,5,1,1,51,0,48.0,7.88,3.38,0.56,0.353,0.704,3.75,3.36,26,0,0,203,52,24,20,3,18,3,1,1,0,42,2.33,0.283,1.46,3.36,5.2,0.5,0.59,-2.74,3.33,-5.23,-0.56,0.86,0.87,0.78,35,0.23,0.45,9,6,90,80,0.1,-0.6,0.2,-0.4,0.118,3.95,0.31,1002360,3,0.1,1
Ken Cloude,1002362,1997,4,2,0,10,9,51.0,8.12,4.59,1.41,0.243,0.646,5.12,5.05,22,0,0,219,41,32,29,8,26,0,3,2,0,46,1.77,0.216,1.31,5.05,4.0,0.4,-0.11,-4.11,4.0,-0.64,-0.06,1.02,0.87,1.31,10,0.53,-0.64,0,1,111,110,0.3,0.6,-0.7,-0.1,0.091,4.27,0.365,1002362,1,0.2,1
Ken Cloude,1002362,1998,8,10,0,30,30,155.1,6.61,4.64,1.68,0.319,0.671,6.37,5.7,23,0,0,722,187,116,110,29,80,4,3,2,1,114,1.43,0.293,1.72,5.7,2.5,0.2,-2.1,-14.56,12.45,-24.71,-2.38,0.98,0.88,1.19,30,-2.77,0.63,0,0,136,123,-0.7,-0.7,-0.2,-0.9,0.047,4.85,0.309,1002362,2,-0.5,1
Bryan Clutterbuck,1002365,1986,0,1,0,20,0,56.2,6.04,2.54,1.27,0.323,0.722,4.29,4.22,26,0,0,250,68,32,27,8,16,2,2,2,0,38,2.38,0.293,1.48,4.22,0.4,0.0,-0.02,-1.8,1.78,-5.01,-0.49,0.41,0.83,0.25,13,-0.81,0.76,2,3,102,103,-0.2,-0.5,0.3,-0.2,0.088,3.7,0.248,1002365,1,0.0,1
Jaime Cocanower,1002380,1983,2,0,0,5,3,30.0,2.4,3.6,0.3,0.208,0.798,1.8,3.96,26,1,0,118,21,8,6,1,12,0,1,1,0,8,0.67,0.2,1.1,3.96,2.7,0.3,0.53,-0.77,1.3,6.81,0.73,0.52,0.59,0.9,4,0.26,0.77,0,0,46,103,1.0,0.6,0.1,0.7,-0.034,4.89,0.178,1002380,1,1.0,1
Jaime Cocanower,1002380,1984,8,16,0,33,27,174.2,3.35,4.02,0.67,0.289,0.685,4.02,4.49,27,1,0,771,188,99,78,13,78,3,9,13,3,65,0.83,0.275,1.52,4.49,9.6,1.0,-2.46,-16.13,13.66,-15.96,-1.8,1.09,0.89,1.68,26,-1.65,-0.6,0,1,104,114,0.4,-0.2,-0.3,-0.5,-0.017,4.7,0.202,1002380,2,0.2,1
Jaime Cocanower,1002380,1985,6,8,0,24,15,116.1,3.4,5.65,0.46,0.288,0.673,4.33,4.69,28,3,1,534,122,72,56,6,73,2,8,13,0,44,0.6,0.269,1.68,4.69,2.3,0.2,-0.45,-9.0,8.55,-5.55,-0.65,0.92,0.8,0.82,19,-1.12,0.63,2,3,106,117,-0.3,-0.3,-0.2,-0.5,-0.054,5.19,0.23,1002380,3,-0.1,1
Chris Codiroli,1002388,1983,12,12,1,37,31,205.2,3.72,3.15,0.74,0.272,0.654,4.46,4.16,25,7,2,884,208,115,102,17,72,4,7,2,2,85,1.18,0.258,1.36,4.16,18.8,1.9,-1.54,-15.64,14.1,-12.59,-1.28,0.95,0.92,1.19,27,-0.84,-0.78,3,1,115,104,0.4,0.6,-2.1,-1.5,0.015,4.31,0.197,1002388,1,-0.4,1
Chris Codiroli,1002388,1984,6,4,1,28,14,89.1,4.43,3.43,1.61,0.307,0.645,5.84,5.35,26,1,0,406,111,67,58,16,34,4,3,2,0,44,1.29,0.301,1.62,5.35,-4.3,-0.4,-1.54,-6.85,5.31,-22.78,-2.28,0.83,0.87,0.96,22,-1.76,-0.09,2,5,154,134,-1.6,-0.6,-0.6,-1.2,0.025,4.2,0.232,1002388,2,2.5,1
Chris Codiroli,1002388,1985,14,14,0,37,37,226.0,4.42,3.11,0.92,0.27,0.665,4.46,4.1,27,4,0,975,228,125,112,23,78,2,3,8,1,111,1.42,0.255,1.35,4.1,25.1,2.5,-0.63,-16.79,16.16,-11.84,-1.21,0.97,0.87,1.22,33,-0.99,0.34,0,0,114,102,0.9,0.7,-2.3,-1.7,0.034,4.13,0.217,1002388,3,-0.1,1
Pat Combs,1002480,1989,4,0,0,6,6,38.2,6.98,1.4,0.47,0.296,0.816,2.09,2.35,22,1,1,153,36,10,9,2,6,1,0,5,0,30,5.0,0.245,1.09,2.35,9.5,1.1,0.99,-2.42,3.41,7.37,0.81,1.1,0.87,1.93,5,0.65,0.25,0,0,59,63,1.3,-0.2,0.4,0.2,0.157,2.59,0.248,1002480,1,2.0,1
Pat Combs,1002480,1990,10,10,0,32,31,183.1,5.3,4.22,0.59,0.283,0.71,4.07,3.95,23,3,2,800,179,90,83,12,86,7,4,9,1,108,1.26,0.252,1.45,3.95,19.2,2.0,-0.27,-13.73,13.46,-8.67,-0.91,0.99,0.91,1.32,29,-0.74,0.47,1,0,106,103,1.8,-0.2,-0.1,-0.3,0.028,4.28,0.258,1002480,2,-0.2,1
Steve Comer,1002482,1980,2,4,0,12,11,41.2,1.94,4.75,1.08,0.359,0.585,7.99,5.61,26,0,0,205,65,41,37,5,22,0,2,0,0,9,0.41,0.359,2.09,5.61,-3.2,-0.3,-1.8,-4.9,3.1,-20.01,-2.04,1.04,0.81,1.01,12,-1.5,-0.23,0,0,205,144,-1.5,-0.9,-0.2,-1.2,-0.063,5.13,0.176,1002482,1,0.5,1
Steve Comer,1002482,1981,8,2,6,36,1,77.1,2.56,3.61,0.12,0.251,0.765,2.56,3.44,27,0,0,330,70,25,22,1,31,8,1,2,0,22,0.71,0.235,1.31,3.44,5.0,0.5,1.51,-5.13,6.64,7.11,0.82,1.28,1.72,1.81,14,0.44,0.74,13,7,72,95,1.7,0.5,0.6,1.1,-0.027,4.41,0.164,1002482,2,-0.6,1
Steve Comer,1002482,1982,1,6,6,37,3,97.0,2.13,3.34,1.02,0.331,0.688,5.1,4.89,28,1,0,441,133,64,55,11,36,9,2,3,0,23,0.64,0.33,1.74,4.89,-6.3,-0.6,-0.4,-8.55,8.15,-20.35,-2.2,1.03,1.5,1.85,14,-2.6,2.22,7,8,128,123,-1.6,-1.5,0.5,-1.0,-0.03,4.81,0.159,1002482,3,0.9,1
Keith Comstock,1002491,1987,2,1,1,41,0,56.2,9.37,4.92,0.79,0.315,0.697,4.61,3.58,31,0,0,244,52,30,29,5,31,5,0,6,1,59,1.9,0.244,1.46,3.58,5.3,0.5,-0.7,-3.15,2.45,-2.48,-0.2,0.62,0.97,0.82,26,-0.16,-0.98,8,8,115,86,0.0,-0.4,-0.1,-0.5,0.115,3.71,0.389,1002491,1,0.8,1
Tim Conroy,1002543,1983,7,10,0,39,18,162.1,6.21,5.43,0.94,0.255,0.7,3.94,4.58,23,3,1,715,141,89,71,17,98,2,2,8,1,112,1.14,0.229,1.47,4.58,3.0,0.3,0.69,-9.38,10.07,0.94,0.19,0.78,0.68,0.91,30,-0.4,1.28,6,2,102,115,0.1,1.1,-1.3,-0.2,0.02,4.25,0.318,1002543,1,-0.1,1
Tim Conroy,1002543,1984,1,6,0,38,14,93.0,6.68,6.1,1.06,0.261,0.676,5.23,4.92,24,0,0,417,82,58,54,11,63,0,2,8,1,69,1.1,0.233,1.56,4.92,-1.1,-0.1,-1.29,-7.49,6.2,-10.33,-1.03,0.88,0.87,1.25,32,-0.72,-0.75,3,5,138,123,-0.7,0.4,-1.0,-0.6,0.014,4.32,0.343,1002543,2,0.0,1
Tim Conroy,1002543,1986,5,11,0,25,21,115.1,6.16,4.37,1.17,0.297,0.681,5.23,4.63,26,1,0,513,122,72,67,15,56,7,3,7,0,79,1.41,0.269,1.54,4.63,0.0,0.0,-2.27,-10.92,8.65,-20.21,-2.23,1.03,0.92,1.13,22,-2.09,-0.12,2,0,142,127,-0.6,-0.4,-0.2,-0.6,0.045,4.22,0.292,1002543,3,0.6,1
