Name,playerid1,1ySeason,W,L,SV,G,GS,IP,Kd9,BBd9,HRd9,BABIP,LOBp,ERA,FIP15,Age,CG,ShO,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,KdBB,AVG,WHIP,FIP33,RAR,WAR,WPA,nWPA,pWPA,RE24,REW,pLI,gmLI,exLI,Pulls,WPAdLI,Clutch,SD,MD,ERAm,FIPm,RA9WAR,BIPWins,LOBWins,FDPWins,KBBp,kwERA,TTOp,playerid58,ServiceTime,FutureWAR,prediction
Bruce Hurst,1006222,1991,15,8,0,31,31,221.2,5.72,2.4,0.69,0.267,0.727,3.29,3.42,33,4,0,909,201,89,81,17,59,3,3,5,1,141,2.39,0.237,1.17,3.42,35.2,3.9,1.03,-14.79,15.83,13.76,1.51,0.99,0.88,1.63,27,1.96,-0.91,0,0,88,89,4.2,0.5,-0.3,0.3,0.09,3.61,0.239,1006222,11,2.7,4
Bruce Hurst,1006222,1992,14,9,0,32,32,217.1,5.42,2.11,0.91,0.288,0.732,3.85,3.6,34,6,4,902,223,96,93,22,51,3,0,4,3,131,2.57,0.262,1.26,3.6,23.8,2.7,0.94,-14.66,15.6,2.94,0.44,0.96,0.88,1.19,26,0.56,0.42,0,0,108,100,2.4,-0.6,0.3,-0.3,0.089,3.42,0.226,1006222,12,0.1,4
Edwin Hurtado,1006227,1995,5,2,0,14,10,77.2,3.82,4.64,1.27,0.273,0.687,5.45,5.83,25,1,0,345,81,50,47,11,40,3,5,11,0,33,0.83,0.27,1.56,5.83,-0.2,0.0,-1.18,-6.74,5.56,-7.63,-0.79,0.96,0.83,1.0,13,-0.61,-0.62,1,2,115,124,0.2,0.4,-0.2,0.3,-0.02,5.55,0.244,1006227,1,-0.3,4
Mark Hutton,1006245,1996,5,3,0,25,11,86.2,5.82,3.74,0.93,0.26,0.724,4.15,4.61,26,0,0,374,79,42,40,9,36,1,4,2,0,56,1.56,0.237,1.33,4.61,6.9,0.7,1.46,-4.61,6.07,9.16,0.91,0.85,0.67,1.03,20,0.84,0.87,2,0,94,104,1.2,0.8,-0.3,0.5,0.054,4.86,0.27,1006245,1,-0.6,4
Mike Ignasiak,1006254,1993,1,1,0,27,0,37.0,6.81,5.11,0.49,0.286,0.728,3.65,4.04,27,0,0,158,32,17,15,2,21,4,2,0,0,28,1.33,0.237,1.43,4.04,1.9,0.2,0.58,-2.14,2.72,3.5,0.34,0.9,1.05,0.96,23,0.45,0.2,7,3,83,94,0.3,0.1,0.1,0.2,0.044,4.43,0.323,1006254,1,0.5,4
Mike Ignasiak,1006254,1994,3,1,0,23,5,47.2,4.53,2.45,0.94,0.291,0.69,4.53,4.37,28,0,0,201,51,25,24,5,13,2,1,1,1,24,1.85,0.273,1.34,4.37,5.7,0.5,0.25,-3.8,4.05,2.52,0.24,1.03,1.29,1.52,18,0.54,-0.3,6,3,94,93,0.7,0.1,0.1,0.2,0.055,4.69,0.209,1006254,2,-0.2,4
Jeff Innis,1006266,1989,0,1,0,29,0,39.2,3.63,1.82,0.45,0.271,0.701,3.18,3.29,26,0,0,160,38,16,14,2,8,0,1,0,0,16,2.0,0.252,1.16,3.29,1.5,0.2,0.11,-1.27,1.38,4.87,0.56,0.46,0.76,0.54,17,-0.06,0.31,3,4,94,93,0.1,0.0,-0.1,0.0,0.05,3.87,0.163,1006266,1,1.0,4
Jeff Innis,1006266,1991,0,2,0,69,0,84.2,5.0,2.44,0.21,0.242,0.685,2.66,2.87,28,0,0,336,66,30,25,2,23,6,0,4,0,47,2.04,0.211,1.05,2.87,9.3,1.0,0.3,-3.24,3.55,7.09,0.8,0.61,0.89,0.9,40,1.19,-0.7,11,6,73,77,1.0,0.8,-0.8,0.0,0.071,3.83,0.214,1006266,2,-0.3,4
Jeff Innis,1006266,1992,6,9,1,76,0,88.0,3.99,3.68,0.41,0.281,0.783,2.86,3.92,29,0,0,373,85,32,28,4,36,4,6,1,0,39,1.08,0.257,1.38,3.92,-2.8,-0.3,0.31,-8.38,8.69,1.61,0.16,1.37,1.46,1.85,48,0.11,0.12,22,15,82,112,1.0,0.0,1.3,1.3,0.008,4.39,0.212,1006266,3,-0.3,4
Darrell Jackson,1006294,1980,9,9,1,32,25,172.0,4.71,3.61,0.78,0.266,0.716,3.87,4.08,24,1,0,724,161,81,74,15,69,2,2,3,0,90,1.3,0.247,1.34,4.08,18.4,1.9,0.04,-13.12,13.15,6.37,0.62,0.99,1.0,1.45,27,0.46,-0.42,3,1,93,101,2.8,0.7,0.1,0.9,0.029,4.02,0.24,1006294,1,0.5,4
Darrell Jackson,1006294,1981,3,3,0,14,5,32.2,7.16,5.23,0.28,0.347,0.728,4.41,3.24,25,0,0,145,35,16,16,1,19,2,1,1,0,26,1.37,0.28,1.65,3.24,4.8,0.5,-0.21,-2.64,2.44,-1.93,-0.26,1.04,1.26,2.23,11,-0.05,-0.15,1,3,117,87,0.2,-0.6,0.2,-0.4,0.048,3.5,0.317,1006294,2,-0.2,4
Danny Jackson,1006295,1984,2,6,0,15,11,76.0,4.74,4.14,0.47,0.315,0.701,4.26,3.98,22,1,0,338,84,41,36,4,35,0,5,3,2,40,1.14,0.282,1.57,3.98,7.1,0.7,-0.92,-6.64,5.72,-6.61,-0.75,0.99,0.75,1.41,11,-0.77,-0.16,0,1,107,101,0.4,-0.6,0.3,-0.4,0.015,4.32,0.234,1006295,1,4.6,4
Danny Jackson,1006295,1985,14,12,0,32,32,208.0,4.93,3.29,0.3,0.293,0.701,3.42,3.21,23,4,3,893,209,94,79,7,76,2,6,4,2,114,1.5,0.258,1.37,3.21,42.8,4.6,0.97,-17.39,18.36,7.34,0.81,1.15,0.88,1.82,28,0.82,0.03,0,0,82,80,3.7,-0.7,-0.2,-0.9,0.043,4.03,0.221,1006295,2,2.9,4
Danny Jackson,1006295,1986,11,12,1,32,27,185.2,5.57,3.83,0.63,0.284,0.732,3.2,3.78,24,4,1,789,177,83,66,13,79,1,4,7,0,115,1.46,0.251,1.38,3.78,27.7,2.9,0.64,-14.52,15.17,3.51,0.44,1.07,0.85,1.45,25,0.17,0.43,1,0,76,93,3.5,-0.1,0.7,0.6,0.046,4.21,0.262,1006295,3,4.3,4
Danny Jackson,1006295,1987,9,18,0,36,33,224.0,6.11,4.38,0.44,0.296,0.688,4.02,3.71,25,11,2,981,219,115,100,11,109,1,7,5,0,152,1.39,0.253,1.46,3.71,43.7,4.3,0.35,-17.94,18.29,5.73,0.55,1.08,0.99,1.05,24,0.8,-0.48,0,1,90,85,3.4,-0.7,-0.2,-0.9,0.044,4.56,0.277,1006295,4,5.2,4
Danny Jackson,1006295,1988,23,8,0,35,35,260.2,5.56,2.45,0.45,0.245,0.74,2.73,3.02,26,15,6,1034,206,86,79,13,71,6,2,5,2,161,2.27,0.214,1.06,3.02,44.5,5.2,4.01,-14.73,18.75,26.74,2.77,0.98,0.87,1.28,20,3.92,0.2,0,0,77,83,6.5,1.8,-0.5,1.2,0.087,3.47,0.237,1006295,5,0.9,4
Danny Jackson,1006295,1989,6,11,0,20,20,115.2,5.45,4.44,0.78,0.294,0.615,5.6,4.18,27,1,0,519,122,78,72,10,57,7,1,3,2,70,1.23,0.265,1.55,4.18,8.4,0.9,-2.96,-10.55,7.59,-26.77,-2.85,0.98,0.87,1.25,19,-1.17,-1.87,0,0,154,111,-1.2,-0.6,-1.5,-2.1,0.025,4.17,0.264,1006295,6,1.7,4
Danny Jackson,1006295,1990,6,6,0,22,21,117.1,5.83,3.07,0.84,0.292,0.735,3.61,3.81,28,0,0,499,119,54,47,11,40,4,2,3,1,76,1.9,0.26,1.36,3.81,15.8,1.7,-0.32,-9.59,9.28,-1.27,-0.15,1.12,0.85,1.48,21,-0.18,-0.1,0,0,92,95,1.6,-0.4,0.3,-0.1,0.072,3.74,0.255,1006295,7,-0.5,4
Danny Jackson,1006295,1991,1,5,0,17,14,70.2,3.95,6.11,1.02,0.313,0.623,6.75,5.53,29,0,0,347,89,59,53,8,48,4,1,1,1,31,0.65,0.299,1.94,5.53,-4.5,-0.5,-2.14,-7.67,5.52,-24.71,-2.56,1.04,0.8,1.13,17,-2.4,0.33,0,0,175,144,-1.4,-0.7,-0.3,-1.0,-0.049,5.28,0.251,1006295,8,2.8,4
Danny Jackson,1006295,1992,8,13,0,34,34,201.1,4.34,3.44,0.27,0.293,0.681,3.84,3.41,30,0,0,883,211,99,86,6,77,6,4,2,2,97,1.26,0.263,1.43,3.41,24.7,2.8,-2.07,-17.45,15.39,-13.78,-1.54,1.11,0.88,1.33,34,-1.28,-0.58,0,0,108,96,1.1,-0.9,-0.8,-1.7,0.023,4.21,0.204,1006295,9,3.2,4
Danny Jackson,1006295,1993,12,11,0,32,32,210.1,5.13,3.42,0.51,0.287,0.686,3.77,3.79,31,2,1,919,214,105,88,12,80,2,4,4,0,120,1.5,0.256,1.4,3.79,30.9,3.2,-0.2,-15.86,15.65,6.97,0.57,0.99,0.88,1.47,30,0.61,-0.82,0,0,92,94,2.7,0.1,-0.6,-0.6,0.044,4.44,0.231,1006295,10,3.9,4
Danny Jackson,1006295,1994,14,6,0,25,25,179.1,6.47,2.31,0.65,0.301,0.752,3.26,3.44,32,4,1,755,183,71,65,13,46,1,2,2,0,129,2.8,0.259,1.28,3.44,37.4,3.9,1.18,-12.05,13.23,16.81,1.71,0.98,0.87,0.86,21,1.07,0.14,0,0,77,81,4.4,-0.4,0.9,0.5,0.11,4.02,0.249,1006295,11,0.3,4
Danny Jackson,1006295,1995,2,12,0,19,19,100.2,4.65,4.29,0.89,0.313,0.575,5.9,4.97,33,2,1,467,120,82,66,10,48,1,6,6,0,52,1.08,0.291,1.67,4.97,3.5,0.3,-3.78,-11.36,7.59,-32.57,-3.3,1.05,0.88,0.91,17,-2.82,-0.79,0,0,144,120,-1.7,-0.6,-1.4,-2.0,0.009,5.21,0.236,1006295,12,0.4,4
Danny Jackson,1006295,1996,1,1,0,13,4,36.1,6.69,3.96,0.74,0.28,0.699,4.46,4.16,34,0,0,154,33,18,18,3,16,1,1,0,0,27,1.69,0.241,1.35,4.16,3.9,0.4,-0.21,-1.72,1.51,1.36,0.08,0.63,0.53,0.52,10,0.42,-0.76,0,2,106,97,0.4,0.1,-0.2,0.0,0.071,4.65,0.299,1006295,13,-0.3,4
Grant Jackson,1006298,1980,8,4,9,61,0,71.0,3.93,2.54,0.51,0.286,0.785,2.92,3.46,37,0,0,289,71,24,23,4,20,3,0,3,0,31,1.55,0.264,1.28,3.46,5.3,0.6,-0.15,-7.82,7.68,0.38,-0.04,1.55,2.01,2.18,34,0.64,-0.74,21,16,78,94,1.7,-0.2,1.3,1.1,0.038,3.91,0.19,1006298,1,0.0,4
Grant Jackson,1006298,1981,2,2,4,45,0,43.0,4.4,3.98,0.63,0.279,0.748,3.77,3.86,38,0,0,190,44,19,18,3,19,5,0,4,1,21,1.11,0.257,1.47,3.86,0.3,0.0,-0.19,-3.75,3.55,-1.47,-0.04,1.14,1.41,2.21,25,-0.3,0.13,12,11,106,112,0.3,0.0,0.3,0.3,0.011,3.95,0.226,1006298,2,-0.9,4
Roy Lee Jackson,1006311,1980,1,7,1,24,8,70.2,7.39,2.55,0.51,0.341,0.66,4.2,2.7,26,1,0,299,78,37,33,4,20,4,0,4,1,58,2.9,0.28,1.39,2.7,11.7,1.3,-1.45,-5.47,4.02,-6.74,-0.77,0.92,0.86,0.61,19,-0.29,-1.29,4,5,118,75,-0.1,-1.1,-0.3,-1.4,0.127,2.84,0.274,1006311,1,0.0,4
Roy Lee Jackson,1006311,1981,1,2,7,39,0,62.0,3.92,3.63,0.73,0.288,0.81,2.61,4.04,27,0,0,266,65,23,18,5,25,7,1,5,0,27,1.08,0.271,1.45,4.04,0.1,0.0,0.87,-5.71,6.58,5.71,0.58,1.36,1.66,1.49,18,0.52,0.12,13,8,68,106,1.1,-0.3,1.3,1.1,0.008,3.99,0.214,1006311,2,1.8,4
Roy Lee Jackson,1006311,1982,8,8,6,48,2,97.0,6.59,2.88,0.65,0.247,0.729,3.06,3.21,28,0,0,394,77,37,33,7,31,4,2,1,0,71,2.29,0.213,1.11,3.21,17.6,1.8,-0.03,-8.91,8.88,10.91,1.11,1.3,1.61,1.29,24,1.58,-1.61,16,11,72,77,2.3,0.7,-0.2,0.5,0.102,3.23,0.277,1006311,3,0.4,4
Roy Lee Jackson,1006311,1983,8,3,7,49,0,92.0,4.7,4.01,0.59,0.283,0.69,4.5,3.99,29,0,0,402,92,48,46,6,41,2,3,0,0,48,1.17,0.257,1.45,3.99,3.9,0.4,0.73,-7.99,8.71,2.16,0.2,1.24,1.64,1.9,30,-0.01,0.59,16,10,106,98,0.3,0.0,-0.2,-0.1,0.017,4.28,0.236,1006311,4,-0.1,4
Roy Lee Jackson,1006311,1984,7,8,10,53,0,86.0,6.07,3.24,1.26,0.241,0.737,3.56,4.35,30,0,0,355,73,40,34,12,31,4,1,4,0,58,1.87,0.226,1.21,4.35,-0.9,-0.1,-0.33,-8.98,8.65,5.0,0.55,1.37,1.66,2.23,24,0.19,-0.43,23,14,86,108,0.8,0.7,0.2,0.9,0.076,3.58,0.285,1006311,5,0.3,4
Roy Lee Jackson,1006311,1985,2,3,2,22,2,40.0,6.3,2.93,0.9,0.239,0.817,2.7,3.63,31,0,0,163,32,13,12,4,13,1,1,0,1,28,2.15,0.215,1.13,3.63,2.4,0.3,0.08,-2.64,2.73,3.75,0.44,0.96,1.47,0.95,16,0.14,-0.06,7,4,76,98,0.9,0.4,0.3,0.6,0.092,3.43,0.276,1006311,6,0.1,4
Jason Jacome,1006330,1994,4,3,0,8,8,54.0,5.0,2.83,0.5,0.297,0.808,2.67,3.69,23,1,1,222,54,17,16,3,17,2,0,2,0,30,1.76,0.263,1.31,3.69,9.9,1.0,0.79,-3.38,4.17,10.41,1.1,1.04,0.87,1.08,7,0.87,-0.11,0,0,65,87,1.8,-0.1,0.8,0.8,0.059,4.64,0.225,1006330,1,0.4,4
Jason Jacome,1006330,1995,4,10,0,20,19,105.0,4.29,3.09,1.54,0.315,0.654,6.34,5.47,24,1,0,474,134,76,74,18,36,2,2,1,1,50,1.39,0.307,1.62,5.47,4.2,0.4,-2.35,-10.35,8.0,-20.94,-2.13,1.02,0.92,0.98,19,-1.94,-0.36,1,0,140,119,-0.2,-0.5,0.0,-0.6,0.03,4.95,0.219,1006330,2,0.3,4
Jason Jacome,1006330,1996,0,4,1,49,2,47.2,6.04,4.15,0.94,0.376,0.762,4.72,4.7,25,0,0,226,67,27,25,5,22,5,2,1,0,32,1.45,0.332,1.87,4.7,3.5,0.3,-1.73,-4.38,2.65,-5.88,-0.7,0.83,1.03,1.44,28,-0.79,-1.28,6,8,93,94,0.6,-0.9,1.1,0.3,0.044,4.97,0.261,1006330,3,-0.4,4
Bob James,1006345,1983,1,0,7,31,0,54.0,10.0,4.33,0.83,0.278,0.766,3.5,3.35,24,0,0,227,42,22,21,5,26,2,3,2,1,60,2.31,0.212,1.26,3.35,5.1,0.6,1.09,-2.05,3.13,2.83,0.3,0.7,1.08,1.01,12,0.59,0.96,7,5,96,87,0.6,-0.1,0.1,0.0,0.15,2.69,0.401,1006345,1,0.8,4
Bob James,1006345,1984,6,6,10,62,0,96.0,8.53,4.22,0.56,0.303,0.709,3.66,3.22,25,0,0,430,92,47,39,6,45,7,4,4,2,91,2.02,0.241,1.43,3.22,6.8,0.8,-1.84,-9.37,7.53,-8.91,-0.95,1.1,1.3,1.2,29,-1.1,-0.57,18,14,104,90,-0.4,-0.6,-0.5,-1.1,0.107,3.21,0.33,1006345,2,3.6,4
Bob James,1006345,1985,8,7,32,69,0,110.0,7.2,1.88,0.41,0.267,0.778,2.13,2.36,26,0,0,436,90,31,26,5,23,4,2,3,2,88,3.83,0.219,1.03,2.36,34.6,3.6,3.24,-10.86,14.1,23.6,2.37,1.77,1.89,1.65,9,2.14,-0.31,34,11,49,58,4.3,0.2,0.5,0.7,0.149,2.75,0.266,1006345,3,-0.4,4
Bob James,1006345,1986,5,4,14,49,0,58.1,4.94,3.55,1.23,0.27,0.677,5.25,4.85,27,0,0,263,61,36,34,8,23,3,4,5,1,32,1.39,0.258,1.44,4.85,-4.0,-0.4,-1.34,-9.42,8.08,-10.77,-1.17,1.76,1.73,1.13,10,-1.27,0.51,15,13,122,116,-0.5,0.3,-0.4,-0.1,0.034,4.34,0.24,1006345,4,-0.4,4
Mike Jeffcoat,1006378,1983,1,3,0,11,2,32.2,2.48,3.58,0.28,0.267,0.74,3.31,3.89,23,0,0,140,32,13,12,1,13,1,1,1,1,9,0.69,0.254,1.38,3.89,1.9,0.2,-0.05,-1.51,1.46,3.61,0.37,0.59,0.73,1.04,10,0.28,-0.36,2,1,81,97,0.4,0.2,0.1,0.3,-0.029,4.83,0.164,1006378,1,0.5,4
Mike Jeffcoat,1006378,1984,5,2,1,63,1,75.1,4.9,2.87,0.84,0.295,0.813,2.99,3.88,24,0,0,327,82,28,25,7,24,7,1,8,1,41,1.71,0.272,1.41,3.88,4.6,0.5,-0.65,-6.95,6.31,3.14,0.33,1.23,1.65,1.67,51,-0.1,-0.43,15,16,74,96,1.6,-0.3,1.4,1.1,0.052,3.87,0.22,1006378,2,-0.4,4
Mike Jeffcoat,1006378,1985,0,2,0,28,1,31.2,3.98,3.41,1.42,0.273,0.738,4.55,5.18,25,0,0,143,35,18,16,5,12,4,2,1,0,14,1.17,0.271,1.48,5.18,-3.6,-0.4,-1.53,-2.42,0.89,-9.49,-1.04,0.57,0.85,0.75,18,-0.64,-2.05,1,5,126,137,-0.2,0.0,0.2,0.2,0.014,4.37,0.217,1006378,3,2.4,4
Mike Jeffcoat,1006378,1989,9,6,0,22,22,130.2,4.41,2.27,0.48,0.293,0.668,3.58,3.33,29,2,2,559,139,65,52,7,33,0,4,0,1,64,1.94,0.266,1.32,3.33,21.9,2.4,-0.5,-9.63,9.12,-1.94,-0.23,0.95,0.87,1.59,20,0.01,-0.54,0,0,91,87,1.4,-0.2,-0.8,-1.0,0.056,3.8,0.186,1006378,4,1.0,4
Mike Jeffcoat,1006378,1990,5,6,5,44,12,110.2,4.72,2.28,0.98,0.301,0.71,4.39,3.98,30,1,0,466,122,56,54,12,28,5,2,1,0,58,2.07,0.28,1.36,3.98,9.2,1.0,-1.02,-8.79,7.77,-3.57,-0.34,0.96,1.13,1.58,32,0.16,-1.23,8,5,112,102,0.8,-0.4,0.3,-0.1,0.064,3.84,0.21,1006378,5,0.0,4
Jesse Jefferson,1006380,1980,5,13,0,30,19,128.1,4.0,3.79,0.84,0.279,0.639,5.26,4.39,31,2,2,558,133,79,75,12,54,2,2,1,2,57,1.06,0.265,1.46,4.39,8.9,0.9,-1.07,-10.15,9.08,-12.61,-1.36,0.98,0.8,1.11,24,0.12,-1.21,0,5,125,107,0.2,0.2,-0.9,-0.7,0.005,4.3,0.22,1006380,1,0.6,4
Fergie Jenkins,1006388,1980,12,12,0,29,29,198.0,5.86,2.36,1.0,0.271,0.725,3.77,3.74,37,12,0,827,190,90,83,22,52,8,4,5,0,129,2.48,0.246,1.22,3.74,26.3,2.7,1.37,-14.2,15.56,8.35,0.86,1.02,0.87,1.23,17,1.09,0.25,0,0,97,96,2.9,0.7,-0.5,0.1,0.093,3.25,0.246,1006388,1,0.3,4
Fergie Jenkins,1006388,1981,5,8,0,19,16,106.0,5.35,3.4,1.19,0.309,0.751,4.5,4.26,38,1,0,467,122,55,53,14,40,4,0,2,0,63,1.58,0.286,1.53,4.26,3.1,0.3,-1.7,-10.29,8.59,-7.13,-0.74,1.09,0.86,1.16,16,-2.65,1.09,1,1,126,119,0.2,-1.0,0.9,-0.1,0.049,3.49,0.251,1006388,2,2.9,4
Fergie Jenkins,1006388,1982,14,15,0,34,34,217.1,5.55,2.82,0.79,0.286,0.755,3.15,3.63,39,4,1,932,221,92,76,19,68,2,5,3,3,134,1.97,0.257,1.33,3.63,26.0,2.9,0.84,-14.54,15.38,6.88,0.65,0.93,0.86,0.91,30,-0.33,1.23,0,0,83,98,3.7,-0.2,1.0,0.8,0.071,3.6,0.237,1006388,3,1.9,4
Dave Johnson,1006442,1989,4,7,0,14,14,89.1,2.62,2.82,1.11,0.256,0.732,4.23,4.86,29,4,0,378,90,44,42,11,28,1,4,0,2,26,0.93,0.26,1.32,4.86,0.4,0.0,0.28,-6.19,6.47,3.39,0.36,0.96,0.87,1.42,10,-0.1,0.39,0,0,111,127,0.8,0.7,0.0,0.8,-0.005,4.53,0.172,1006442,1,0.1,4
Dave Johnson,1006442,1990,13,9,0,30,29,180.0,3.4,2.15,1.5,0.27,0.795,4.1,4.99,30,3,0,758,196,83,82,30,43,2,3,1,2,68,1.58,0.275,1.33,4.99,1.2,0.1,-0.72,-12.89,12.17,3.44,0.26,0.91,0.87,1.23,27,-1.9,1.11,0,0,106,127,2.3,0.9,1.3,2.2,0.033,4.21,0.186,1006442,2,-0.7,4
Doug Johns,1006449,1995,5,3,0,11,9,54.2,4.12,4.28,0.82,0.232,0.632,4.61,5.08,27,1,1,229,44,32,28,5,26,1,5,5,1,25,0.96,0.222,1.28,5.08,4.0,0.4,-0.01,-3.82,3.81,-2.02,-0.15,0.95,1.01,0.79,9,0.64,-0.65,1,1,101,110,0.4,0.8,-0.8,0.0,-0.004,5.36,0.245,1006449,1,0.9,4
Doug Johns,1006449,1996,6,12,1,40,23,158.0,4.04,3.93,1.2,0.306,0.645,5.98,5.42,28,1,0,710,187,112,105,21,69,5,6,9,0,71,1.03,0.294,1.62,5.42,10.1,0.9,-2.1,-13.35,11.25,-10.35,-0.81,0.92,1.03,1.08,35,-0.92,-1.36,2,4,124,111,-0.1,-0.1,-0.9,-1.0,0.003,5.47,0.227,1006449,2,0.4,4
Doug Johns,1006449,1998,3,3,1,31,10,86.2,3.53,3.32,0.93,0.327,0.746,4.57,4.95,30,0,0,382,108,46,44,9,32,2,4,3,0,34,1.06,0.312,1.62,4.95,3.8,0.4,-0.84,-6.85,6.01,-2.29,-0.26,0.89,0.84,0.98,26,-1.08,0.14,2,5,101,108,0.8,-0.7,1.1,0.4,0.005,5.35,0.196,1006449,3,0.8,4
Jeff Johnson,1006465,1991,6,11,0,23,23,127.0,4.39,2.34,1.06,0.316,0.609,5.95,4.34,24,0,0,562,156,89,84,15,33,1,6,5,1,62,1.88,0.298,1.49,4.34,12.4,1.3,-2.37,-11.47,9.1,-22.88,-2.17,0.99,0.88,1.07,23,-1.35,-1.03,0,0,145,105,-0.9,-1.0,-1.2,-2.2,0.052,4.07,0.196,1006465,1,0.1,4
John Henry Johnson,1006472,1980,2,2,4,33,0,38.2,10.24,3.49,0.47,0.272,0.771,2.33,2.39,23,0,0,154,27,12,10,2,15,4,1,2,0,44,2.93,0.196,1.09,2.39,11.2,1.2,1.44,-2.8,4.25,17.42,1.77,1.42,1.97,2.48,16,0.95,0.07,13,5,60,61,1.2,0.1,-0.1,0.0,0.188,2.1,0.396,1006472,1,1.0,4
John Henry Johnson,1006472,1983,3,2,1,34,1,53.1,8.61,3.38,0.51,0.346,0.682,3.71,2.76,26,0,0,234,58,28,22,3,20,4,1,1,0,51,2.55,0.272,1.46,2.76,9.4,1.0,-0.44,-4.39,3.95,-3.8,-0.37,0.95,1.18,2.26,15,-0.4,-0.07,5,5,86,70,0.2,-0.7,0.0,-0.7,0.133,2.9,0.316,1006472,2,0.6,4
John Henry Johnson,1006472,1984,1,2,1,30,3,63.2,8.06,3.82,0.99,0.31,0.801,3.53,3.68,27,0,0,275,64,26,25,7,27,1,0,4,1,57,2.11,0.258,1.43,3.68,5.4,0.6,-0.32,-3.74,3.42,5.5,0.55,0.73,1.26,1.06,21,0.71,-1.15,5,7,85,93,1.1,-0.4,0.9,0.5,0.109,3.19,0.331,1006472,3,1.2,4
Joe Johnson,1006473,1985,4,4,0,15,14,85.2,3.57,2.52,0.95,0.29,0.713,4.1,4.2,23,1,0,367,95,44,39,9,24,5,3,2,0,34,1.42,0.279,1.39,4.2,5.8,0.6,-0.24,-7.26,7.02,-2.32,-0.35,1.08,0.85,1.25,14,-0.78,0.56,1,0,107,111,0.6,-0.4,0.4,0.0,0.027,4.21,0.183,1006473,1,2.9,4
Joe Johnson,1006473,1986,13,9,0,33,30,175.0,4.53,2.93,0.57,0.308,0.662,4.42,3.65,24,2,0,758,195,97,86,11,57,5,5,3,1,88,1.54,0.28,1.44,3.65,27.3,2.9,-0.13,-12.71,12.58,-11.65,-1.2,0.99,0.93,1.48,30,0.32,-0.45,0,2,108,91,1.2,-1.3,-0.4,-1.7,0.041,4.26,0.206,1006473,2,0.5,4
John Johnstone,1006475,1998,6,5,0,70,0,88.0,8.8,3.89,1.02,0.264,0.814,3.07,3.99,29,0,0,370,72,32,30,10,38,8,1,4,0,86,2.26,0.218,1.25,3.99,4.8,0.5,0.62,-5.99,6.61,11.01,1.13,1.0,1.1,1.3,57,0.71,-0.09,18,11,76,94,1.4,0.5,0.4,0.9,0.13,3.86,0.362,1006475,1,0.8,4
John Johnstone,1006475,1999,4,6,3,62,0,65.2,7.68,2.74,1.1,0.226,0.779,2.6,3.97,30,0,0,262,48,24,19,8,20,5,1,2,1,56,2.8,0.199,1.04,3.97,8.0,0.8,1.57,-6.69,8.27,14.78,1.41,1.62,1.6,1.7,51,0.58,0.4,25,8,60,87,1.7,1.0,-0.2,0.9,0.137,3.9,0.321,1006475,2,-0.4,4
Mike Johnson,1006487,1997,2,6,2,25,16,89.2,5.72,3.71,2.01,0.299,0.638,6.83,6.01,21,0,0,403,106,70,68,20,37,4,1,4,0,57,1.54,0.29,1.59,6.01,-7.7,-0.6,-2.38,-7.05,4.67,-21.39,-2.07,0.76,0.63,0.75,20,-2.33,-0.79,0,1,157,138,-1.2,0.0,-0.5,-0.5,0.05,4.77,0.283,1006487,1,-0.3,4
Tommy John,1006515,1980,22,9,0,36,36,265.1,2.65,1.9,0.44,0.275,0.692,3.43,3.5,37,16,6,1089,270,115,101,13,56,1,6,5,0,78,1.39,0.263,1.23,3.5,44.2,4.7,3.49,-18.01,21.5,16.63,1.73,1.05,0.88,1.73,20,3.0,0.31,0,0,87,88,4.5,0.7,-0.9,-0.1,0.02,4.12,0.135,1006515,1,1.6,4
Tommy John,1006515,1981,9,8,0,20,20,140.1,3.21,2.5,0.64,0.262,0.779,2.63,3.71,38,7,0,580,135,50,41,10,39,2,3,6,2,50,1.28,0.251,1.24,3.71,14.5,1.6,1.01,-9.87,10.88,10.59,1.2,1.06,0.88,1.34,13,0.85,0.1,0,0,74,102,3.0,0.4,1.0,1.4,0.019,3.85,0.171,1006515,2,3.9,4
Tommy John,1006515,1982,14,12,0,37,33,221.2,2.76,1.58,0.61,0.282,0.689,3.69,3.55,39,10,2,918,239,102,91,15,39,1,3,7,2,68,1.74,0.273,1.25,3.55,37.0,3.9,-1.09,-15.48,14.39,4.34,0.44,0.9,0.85,1.39,25,0.7,-1.92,0,1,93,88,3.1,-0.1,-0.6,-0.8,0.032,4.07,0.133,1006515,3,3.3,4
Tommy John,1006515,1983,11,13,0,34,34,234.2,2.49,1.88,0.77,0.305,0.684,4.33,3.96,40,9,0,1010,287,126,113,20,49,5,2,11,0,65,1.33,0.299,1.43,3.96,31.4,3.3,-0.34,-19.39,19.05,-7.54,-0.72,1.08,0.87,1.76,25,-0.66,0.35,0,0,106,96,1.9,-1.6,0.2,-1.4,0.016,4.3,0.133,1006515,4,1.8,4
